,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,multiplayer,singleplayer,viewconut,likecount,commentcount,videotitle,published,description
15854,15854,15854,15854,15857,Germany's Next Topmodel 2011,DS,2011.0,Simulation,7G//AMES,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15855,15855,15855,15855,15858,Drakensang: The Dark Eye,PC,2009.0,Role-Playing,Eidos Interactive,0.01,0.0,0.0,0.0,0.02,False,True,,,,,,
15856,15856,15856,15856,15859,Storm Lover 2nd,PSP,2013.0,Misc,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15857,15857,15857,15857,15860,Kadenz fermata//Akkord:fortissimo,PSV,2014.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15858,15858,15858,15858,15861,DuckTales: Remastered,PC,2013.0,Action,Capcom,0.0,0.01,0.0,0.0,0.02,False,True,,,,,,
15859,15859,15859,15859,15862,Transformers: Prime,Wii,2012.0,Action,Activision,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15860,15860,15860,15860,15863,Contrast,PC,2013.0,Platform,Focus Home Interactive,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15861,15861,15861,15861,15864,Arcana Famiglia 2,PSP,2013.0,Adventure,Comfort,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15862,15862,15862,15862,15865,Taishou Moebius Line Vitable,PSV,2016.0,Adventure,dramatic create,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15863,15863,15863,15863,15866,Gaist Crusher God,3DS,2014.0,Action,Capcom,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15864,15864,15864,15864,15867,Shinkyoku Soukai Polyphonica,PS2,2007.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15865,15865,15865,15865,15868,PDC World Championship Darts 2008,DS,,Sports,Unknown,0.01,0.0,0.0,0.0,0.02,True,True,,,,,,
15866,15866,15866,15866,15869,San Goku Shi DS 2,DS,2007.0,Strategy,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15867,15867,15867,15867,15870,Strongest Tokyo University Shogi DS,DS,1985.0,Action,Mycom,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15868,15868,15868,15868,15871,Shin Sangoku Musou Online: Souten Ranbu,PS3,2010.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15869,15869,15869,15869,15872,Elven Legacy,PC,2009.0,Strategy,Paradox Interactive,0.01,0.0,0.0,0.0,0.02,True,True,,,,,,
15870,15870,15870,15870,15873,V-Rally 3,XB,2003.0,Racing,Atari,0.01,0.0,0.0,0.0,0.02,True,True,,,,,,
15871,15871,15871,15871,15874,Full House Kiss 2,PS2,2006.0,Adventure,Capcom,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15872,15872,15872,15872,15875,Dead to Rights,GBA,2004.0,Shooter,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15873,15873,15873,15873,15876,Thunder Force VI,PS2,2008.0,Shooter,Sega,0.0,0.0,0.02,0.0,0.02,False,True,,,,,,
15874,15874,15874,15874,15877,Majesty 2: The Fantasy Kingdom Sim,PC,2009.0,Simulation,Paradox Interactive,0.01,0.0,0.0,0.0,0.02,True,True,,,,,,
15875,15875,15875,15875,15878,Turbo: Super Stunt Squad,3DS,2013.0,Sports,D3Publisher,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15876,15876,15876,15876,15879,Dinotopia: The Sunstone Odyssey,GC,,Action,Unknown,0.01,0.0,0.0,0.0,0.02,False,True,,,,,,
15877,15877,15877,15877,15880,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,PSP,2010.0,Misc,Paon,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15878,15878,15878,15878,15881,Dance! It's Your Stage,Wii,,Misc,DTP Entertainment,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15879,15879,15879,15879,15882,PachiPara 3D,3DS,2011.0,Misc,Irem Software Engineering,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15880,15880,15880,15880,15883,Command & Conquer Collection,PC,2003.0,Strategy,Electronic Arts,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15881,15881,15881,15881,15884,Kiss Bell,PSV,2014.0,Adventure,Giga,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15882,15882,15882,15882,15885,Earth Defense Force 2017 (old JP sales),X360,2006.0,Shooter,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15883,15883,15883,15883,15886,Sengoku Hime: Senran ni Mau Otometachi,PS2,2009.0,Adventure,Yeti,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15884,15884,15884,15884,15887,GTI Club: Supermini Festa!,Wii,2010.0,Racing,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15885,15885,15885,15885,15888,MuvLuv Double Pack,PSV,2016.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15886,15886,15886,15886,15889,Koihime Enbu,PS4,2016.0,Fighting,Yeti,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15887,15887,15887,15887,15890,Romance of the Three Kingdoms XII,WiiU,2012.0,Strategy,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,True,True,,,,,,
15888,15888,15888,15888,15891,Worldwide Soccer Manager 2006,PC,2004.0,Sports,Sega,0.0,0.01,0.0,0.0,0.02,True,True,,,,,,
15889,15889,15889,15889,15892,Sora no Otoshimono Forte: Dreamy Season,DS,2011.0,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,False,True,,,,,,
15890,15890,15890,15890,15893,Mission: Impossible - Operation Surma,GC,2004.0,Platform,Atari,0.01,0.0,0.0,0.0,0.02,False,True,,,,,,
15891,15891,15891,15891,15894,Trigger Man,GC,2004.0,Shooter,Crave Entertainment,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15892,15892,15892,15892,15895,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,DS,2006.0,Action,Takara Tomy,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15893,15893,15893,15893,15896,Hiiro no Kakera Portable,PSP,2008.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15894,15894,15894,15894,15897,Antz Extreme Racing,XB,2002.0,Racing,Empire Interactive,0.01,0.0,0.0,0.0,0.02,True,True,,,,,,
15895,15895,15895,15895,15898,Enemy Territory: Quake Wars,PC,2007.0,Shooter,Activision,0.01,0.0,0.0,0.0,0.02,True,False,,,,,,
15896,15896,15896,15896,15899,Truck Racer,Wii,2009.0,Racing,Nordic Games,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15897,15897,15897,15897,15900,The Sims 4: Luxury Party Stuff,PC,2015.0,Simulation,Electronic Arts,0.0,0.01,0.0,0.0,0.02,False,True,,,,,,
15898,15898,15898,15898,15901,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,2008.0,Adventure,ASCII Media Works,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15899,15899,15899,15899,15902,Triggerheart Exelica,DC,2007.0,Shooter,Warashi,0.0,0.0,0.02,0.0,0.02,False,True,,,,,,
15900,15900,15900,15900,15903,Jet Impulse,DS,,Simulation,Nintendo,0.0,0.0,0.02,0.0,0.02,True,True,,,,,,
15901,15901,15901,15901,15904,Games Explosion!,GBA,2006.0,Action,THQ,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15902,15902,15902,15902,15905,Tennis no Oji-Sama: Card Hunter,PS2,2007.0,Strategy,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15903,15903,15903,15903,15906,Portable Island: Tenohira Resort,PSP,2006.0,Simulation,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15904,15904,15904,15904,15907,Night Wizard the Video Game: Denial of the World,PS2,2008.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15905,15905,15905,15905,15908,Sengoku Efuda Yuugi: Hototogisu Ran,PSP,2008.0,Misc,Irem Software Engineering,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15906,15906,15906,15906,15909,Tokyo Friend Park II DS,DS,2006.0,Misc,Rocket Company,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15907,15907,15907,15907,15910,Saenai Kanojo no Sodatekata: Blessing Flowers,PSV,2015.0,Action,5pb,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15908,15908,15908,15908,15911,Adventure Time: The Secret of the Nameless,3DS,2014.0,Adventure,Little Orbit,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15909,15909,15909,15909,15912,Kao the Kangaroo Round 2,PS2,2005.0,Platform,JoWood Productions,0.01,0.01,0.0,0.0,0.02,False,True,,,,,,
15910,15910,15910,15910,15913,Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15911,15911,15911,15911,15914,Robopon 2: Ring Version,GBA,2001.0,Role-Playing,Hudson Entertainment,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15912,15912,15912,15912,15915,Evil Genius,PC,2004.0,Strategy,Vivendi Games,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15913,15913,15913,15913,15916,Dragon Tales: Dragon Adventures,GBA,2003.0,Platform,NewKidCo,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15914,15914,15914,15914,15917,Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,2008.0,Adventure,System Soft,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15915,15915,15915,15915,15918,Dream Dancer,DS,,Misc,,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15916,15916,15916,15916,15919,Powerbike,DS,2009.0,Racing,Majesco Entertainment,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15917,15917,15917,15917,15920,Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,PSP,2011.0,Role-Playing,Gust,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15918,15918,15918,15918,15921,Magic Encyclopedia: Moonlight,DS,2010.0,Misc,Foreign Media Games,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15919,15919,15919,15919,15922,Rayman 10th Anniversary,GBA,2005.0,Platform,Ubisoft,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15920,15920,15920,15920,15923,Elminage II DS Remix: Sousei no Megami to Unmai no Daichi,DS,2010.0,Role-Playing,Starfish,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15921,15921,15921,15921,15924,Online Chess Kingdoms,PSP,2006.0,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,True,True,,,,,,
15922,15922,15922,15922,15925,Gaku ? Ou: The Royal Seven Stars,PSP,2012.0,Role-Playing,Alchemist,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15923,15923,15923,15923,15926,Pillars of Eternity,PC,2014.0,Role-Playing,Paradox Interactive,0.0,0.01,0.0,0.0,0.02,False,True,,,,,,
15924,15924,15924,15924,15927,RollerCoaster Tycoon: Gold Edition,PC,2002.0,Strategy,Infogrames,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15925,15925,15925,15925,15928,Professional Farmer 2016,PS4,2015.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15926,15926,15926,15926,15929,Storm Lover Kai!!,PSP,2012.0,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15927,15927,15927,15927,15930,Race Driver: Create & Race,DS,2007.0,Racing,Codemasters,0.01,0.0,0.0,0.0,0.02,True,True,,,,,,
15928,15928,15928,15928,15931,Nurarihyon no Mago: Hyakki Ryouran Taisen,PS3,2011.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15929,15929,15929,15929,15932,Minna to Issho,PSV,2011.0,Misc,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15930,15930,15930,15930,15933,Harukanaru Toki no Naka de 6,PSP,2015.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15931,15931,15931,15931,15934,Hummer Badlands,XB,2006.0,Racing,Global Star,0.01,0.0,0.0,0.0,0.02,True,True,,,,,,
15932,15932,15932,15932,15935,I Doll U,PSV,2015.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15933,15933,15933,15933,15936,Enkaku Sousa: Sana e no 23 Hiai,PSP,2009.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15934,15934,15934,15934,15937,Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,DS,2008.0,Action,Takara Tomy,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15935,15935,15935,15935,15938,Pippa Funnell 2: Farm Adventures,DS,2007.0,Simulation,Ubisoft,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15936,15936,15936,15936,15939,Iron Soldier 3,PS,1999.0,Simulation,Telegames,0.01,0.01,0.0,0.0,0.02,True,True,,,,,,
15937,15937,15937,15937,15940,Oyaku de Asoberu DS Ehon: Ukkari Penelope,DS,2008.0,Simulation,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15938,15938,15938,15938,15941,Space Invaders Revolution,DS,2005.0,Shooter,Rising Star Games,0.01,0.0,0.0,0.0,0.02,True,False,,,,,,
15939,15939,15939,15939,15942,Barbie and Her Sisters Puppy Rescue,PS3,2015.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15940,15940,15940,15940,15943,Worms: WMD,PS4,2016.0,Action,Sold Out,0.01,0.01,0.0,0.0,0.02,,,,,,,,
15941,15941,15941,15941,15944,Myst,PSP,2006.0,Adventure,Midway Games,0.0,0.01,0.0,0.0,0.02,False,True,,,,,,
15942,15942,15942,15942,15945,UNO 52,DS,2006.0,Misc,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15943,15943,15943,15943,15946,Tiger & Bunny: Hero's Day,PSP,2013.0,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15944,15944,15944,15944,15947,Storm Lover 2nd V,PSV,2016.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15945,15945,15945,15945,15948,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,2014.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15946,15946,15946,15946,15949,Touhou Genso Rondo: Bullet Ballet,PS4,2016.0,Shooter,Nippon Ichi Software,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15947,15947,15947,15947,15950,Accel World: Kasoku no Chouten,PS3,2013.0,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15948,15948,15948,15948,15951,Poupee Girl DS,DS,2009.0,Misc,Alvion,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15949,15949,15949,15949,15952,Pachinko Kaou: Misora Hibari,PS2,2007.0,Misc,Hackberry,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15950,15950,15950,15950,15953,Just Cause,PS2,2006.0,Action,Eidos Interactive,0.01,0.01,0.0,0.0,0.02,,,,,,,,
15951,15951,15951,15951,15954,Choro Q,PS2,2003.0,Racing,Zoo Digital Publishing,0.01,0.01,0.0,0.0,0.02,,,,,,,,
15952,15952,15952,15952,15955,Narcissus: Moshimo Ashita ga Runara,PSP,2010.0,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15953,15953,15953,15953,15956,Girl Friend Beta: Kimi to Sugosu Natsuyasumi,PSV,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15954,15954,15954,15954,15957,IHRA Drag Racing: Sportsman Edition,XB,2006.0,Racing,Bethesda Softworks,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15955,15955,15955,15955,15958,"Sharin no Kuni, Himawari no Shoujo",X360,2010.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,False,True,,,,,,
15956,15956,15956,15956,15959,Guild Wars: Factions,PC,2006.0,Role-Playing,NCSoft,0.0,0.01,0.0,0.0,0.02,True,False,,,,,,
15957,15957,15957,15957,15960,Simple DS Series Vol. 42: The Haioku Byoutou,DS,2008.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15958,15958,15958,15958,15961,Drone Tactics,DS,2007.0,Strategy,Success,0.01,0.0,0.0,0.0,0.02,True,True,,,,,,
15959,15959,15959,15959,15962,Technic Beat,PS2,2002.0,Misc,Arika,0.01,0.01,0.0,0.0,0.02,True,True,,,,,,
15960,15960,15960,15960,15963,So-Ra-No-Wo-To: Otome no Gojuusou,PSP,2010.0,Adventure,Compile Heart,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15961,15961,15961,15961,15964,Farming Simulator 2014,PSV,2014.0,Simulation,Focus Home Interactive,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15962,15962,15962,15962,15965,Imperium Romanum,PC,2008.0,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15963,15963,15963,15963,15966,Ship Simulator 2008,PC,2007.0,Simulation,Lighthouse Interactive,0.0,0.01,0.0,0.0,0.02,False,True,,,,,,
15964,15964,15964,15964,15967,Curse of the Amsterdam Diamond,DS,2012.0,Puzzle,Easy Interactive,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15965,15965,15965,15965,15968,Sengoku,PC,2011.0,Strategy,Paradox Interactive,0.0,0.01,0.0,0.0,0.02,,,,,,,,
15966,15966,15966,15966,15969,Yume Neko DS,DS,2008.0,Simulation,Sega,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15967,15967,15967,15967,15970,Dream C Club,PS3,2012.0,Simulation,D3Publisher,0.0,0.0,0.02,0.0,0.02,False,True,,,,,,
15968,15968,15968,15968,15971,IGT Slots: Lucky Larry's Lobstermania,PC,2011.0,Simulation,Masque Publishing,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15969,15969,15969,15969,15972,Sid Meier's Civilization Revolution 2+,PSV,2015.0,Strategy,Take-Two Interactive,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15970,15970,15970,15970,15973,SBK Superbike World Championship,PS2,2008.0,Racing,Black Bean Games,0.01,0.01,0.0,0.0,0.02,,,,,,,,
15971,15971,15971,15971,15974,Memories Off 6: Next Relation,PS2,2009.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15972,15972,15972,15972,15975,Scared Rider Xechs,PS2,2010.0,Adventure,RED Entertainment,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15973,15973,15973,15973,15976,Vitamin X: Detective B6,PSP,2012.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15974,15974,15974,15974,15977,Misshitsu no Sacrifice,PSP,2010.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,False,True,,,,,,
15975,15975,15975,15975,15978,You Don't Know Jack,PC,1995.0,Misc,Vivendi Games,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15976,15976,15976,15976,15979,Ouran Koukou Host Bu,PS2,2007.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15977,15977,15977,15977,15980,Lotus Challenge,GC,2004.0,Racing,Ignition Entertainment,0.01,0.0,0.0,0.0,0.02,,,,,,,,
15978,15978,15978,15978,15981,Meiji Toukyou Renka: Twilight Kiss,PSP,2015.0,Action,Broccoli,0.0,0.0,0.02,0.0,0.02,,,,,,,,
15979,15979,15979,15979,15982,Xblaze: Lost Memories,PS3,2015.0,Adventure,Arc System Works,0.01,0.0,0.0,0.0,0.02,False,True,,,,,,
15980,15980,15980,15980,15983,Turok,PC,2008.0,Action,Touchstone,0.0,0.01,0.0,0.0,0.01,,,,,,,,
15981,15981,15981,15981,15984,Coven and Labyrinth of Refrain,PSV,2016.0,Action,Nippon Ichi Software,0.0,0.0,0.01,0.0,0.01,False,True,,,,,,
15982,15982,15982,15982,15985,Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,3DS,2016.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,,,
15983,15983,15983,15983,15986,Dragon Zakura DS,DS,2007.0,Misc,Electronic Arts,0.0,0.0,0.01,0.0,0.01,,,,,,,,
15984,15984,15984,15984,15987,Chameleon: To Dye For!,DS,2006.0,Puzzle,505 Games,0.01,0.0,0.0,0.0,0.01,,,,,,,,
15985,15985,15985,15985,15988,Hotel Giant DS,DS,2008.0,Simulation,Nobilis,0.0,0.01,0.0,0.0,0.01,True,True,,,,,,
15986,15986,15986,15986,15989,Sora no Otoshimono: DokiDoki Summer Vacation,PSP,2010.0,Adventure,Kadokawa Shoten,0.0,0.0,0.01,0.0,0.01,,,,,,,,
15987,15987,15987,15987,15990,Blackthorne,GBA,2003.0,Action,Activision,0.01,0.0,0.0,0.0,0.01,False,True,,,,,,
15988,15988,15988,15988,15991,Don Bradman Cricket 14,X360,2014.0,Sports,Tru Blu Entertainment,0.0,0.01,0.0,0.0,0.01,True,True,,,,,,
15989,15989,15989,15989,15992,DokuSui: DokiDoki Suikoden,PSP,2011.0,Role-Playing,Irem Software Engineering,0.0,0.0,0.01,0.0,0.01,,,,,,,,
15990,15990,15990,15990,15993,Shinseiki Evangelion: Battle Orchestra Portable,PSP,2009.0,Fighting,Broccoli,0.0,0.0,0.01,0.0,0.01,,,,,,,,
15991,15991,15991,15991,15994,Donkey Kong Jungle Beat,Wii,2008.0,Platform,Nintendo,0.0,0.01,0.0,0.0,0.01,True,True,,,,,,
15992,15992,15992,15992,15995,Bomberman (jp sales),PSP,2006.0,Puzzle,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,,,,,,,,
15993,15993,15993,15993,15996,Blazblue: Continuum Shift Extend,PSP,2012.0,Fighting,Arc System Works,0.0,0.0,0.01,0.0,0.01,True,True,,,,,,
15994,15994,15994,15994,15997,S.Y.K: Shinsetsu Saiyuuki,PS2,2009.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,,,,,,,
15995,15995,15995,15995,15998,Football Manager Live,PC,2009.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,,,,,,,,
15996,15996,15996,15996,15999,Captain Morgane and the Golden Turtle,Wii,2012.0,Adventure,Reef Entertainment,0.0,0.01,0.0,0.0,0.01,False,True,,,,,,
15997,15997,15997,15997,16000,Black Cat,PS2,2006.0,Action,Capcom,0.0,0.0,0.01,0.0,0.01,,,,,,,,
15998,15998,15998,15998,16001,One Piece: Daikaizoku Coliseum,3DS,2016.0,Fighting,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,,,
15999,15999,15999,15999,16002,Mortal Kombat,PC,1994.0,Fighting,Acclaim Entertainment,0.01,0.0,0.0,0.0,0.01,,,,,,,,
16000,16000,16000,16000,16003,Smart Kid's Mega Game Mix,DS,2009.0,Misc,UFO Interactive,0.01,0.0,0.0,0.0,0.01,,,,,,,,
16001,16001,16001,16001,16004,Diary Girl,DS,2008.0,Misc,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.01,,,,,,,,
16002,16002,16002,16002,16005,Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,DS,2011.0,Role-Playing,Unknown,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16003,16003,16003,16003,16006,Serious Sam II,PC,2005.0,Shooter,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01,True,True,,,,,,
16004,16004,16004,16004,16007,Wand of Fortune: Mirai e no Prologue Portable,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16005,16005,16005,16005,16008,Sengoku Hime: Senran ni Mau Otometachi,PSP,2009.0,Adventure,Yeti,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16006,16006,16006,16006,16009,Secret Game Portable,PSP,2010.0,Adventure,Yeti,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16007,16007,16007,16007,16010,Demon Gaze 2,PSV,2014.0,Role-Playing,Experience Inc.,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16008,16008,16008,16008,16011,Neverwinter Nights 2: Mask of the Betrayer,PC,2007.0,Role-Playing,Atari,0.0,0.01,0.0,0.0,0.01,True,True,,,,,,
16009,16009,16009,16009,16012,Kimi no Yuusha,DS,2008.0,Role-Playing,SNK Playmore,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16010,16010,16010,16010,16013,Call of Juarez,PC,2006.0,Shooter,Ubisoft,0.0,0.01,0.0,0.0,0.01,True,False,,,,,,
16011,16011,16011,16011,16014,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),X360,2006.0,Shooter,Ubisoft,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16012,16012,16012,16012,16015,UEFA Champions League 2006-2007,PSP,2007.0,Sports,Electronic Arts,0.01,0.0,0.0,0.0,0.01,True,True,,,,,,
16013,16013,16013,16013,16016,Codename: Panzers Phase Two,PC,2005.0,Strategy,CDV Software Entertainment,0.0,0.01,0.0,0.0,0.01,True,True,,,,,,
16014,16014,16014,16014,16017,Nobunaga no Yabou Online: Houou no Shou,PS3,2012.0,Strategy,Ackkstudios,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16015,16015,16015,16015,16018,Rise of Flight: Iron Cross Edition,PC,2010.0,Simulation,Aerosoft,0.01,0.0,0.0,0.0,0.01,,,,,,,,
16016,16016,16016,16016,16019,Cosmetic Paradise: Make no Kiseki,DS,2008.0,Misc,Global A Entertainment,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16017,16017,16017,16017,16020,Unreal Tournament 2003,PC,2002.0,Shooter,Atari,0.0,0.01,0.0,0.0,0.01,True,True,,,,,,
16018,16018,16018,16018,16021,Nobunaga no Yabou DS,DS,2006.0,Strategy,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16019,16019,16019,16019,16022,God Eater Off Shot: Soma Shikkuzaru-hen Twin Pack & Animation Vol.4,PS4,2016.0,Action,Namco Bandai Games,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16020,16020,16020,16020,16023,Uppers,PSV,2016.0,Action,Marvelous Entertainment,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16021,16021,16021,16021,16024,Wand of Fortune Portable,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16022,16022,16022,16022,16025,Wiffle Ball Advance,DS,2007.0,Sports,Zoo Digital Publishing,0.01,0.0,0.0,0.0,0.01,True,True,,,,,,
16023,16023,16023,16023,16026,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),PSP,2006.0,Action,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16024,16024,16024,16024,16027,Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,DS,2007.0,Misc,D3Publisher,0.0,0.0,0.01,0.0,0.01,,,,,,,,
16025,16025,16025,16025,16028,The Last Remnant,PC,2009.0,Role-Playing,Square Enix,0.0,0.01,0.0,0.0,0.01,False,True,,,,,,
16026,16026,16026,16026,16029,Ten Pin Alley 2,GBA,2004.0,Sports,XS Games,0.01,0.0,0.0,0.0,0.01,False,True,,,,,,
