Rank;Name;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;multiplayer;singleplayer;viewconut;likecount;commentcount;videotitle;published
11368;Forbidden Siren 2;PS2;2006.0;Action;Sony Computer Entertainment;0.0;0.0;0.08;0.0;0.08;FALSE;TRUE;;;;;
11369;Board Game Classics;GBA;2005.0;Misc;Destination Software, Inc;0.06;0.02;0.0;0.0;0.08;;;;;;;
11370;Supremacy MMA;X360;2011.0;Fighting;505 Games;0.05;0.03;0.0;0.01;0.08;TRUE;TRUE;;;;;
11371;Game of Thrones;PC;2012.0;Role-Playing;Focus Home Interactive;0.0;0.07;0.0;0.01;0.08;;;;;;;
11372;Shin Megami Tensei: Digital Devil Saga 2;PS2;2005.0;Role-Playing;Ghostlight;0.04;0.03;0.0;0.01;0.08;FALSE;TRUE;;;;;
11373;Death Jr. and the Science Fair of Doom;DS;2007.0;Platform;Konami Digital Entertainment;0.08;0.0;0.0;0.01;0.08;TRUE;TRUE;;;;;
11374;Steins;;;;;;;;;;;;;;;;
11375;Super Monkey Ball Adventure;PSP;2006.0;Platform;Sega;0.05;0.02;0.0;0.01;0.08;TRUE;TRUE;;;;;
11376;Zatch Bell! Mamodo Battles;PS2;2005.0;Fighting;Namco Bandai Games;0.04;0.03;0.0;0.01;0.08;TRUE;TRUE;;;;;
11377;Dream Day: Wedding Destinations;DS;2009.0;Simulation;THQ;0.08;0.0;0.0;0.01;0.08;;;;;;;
11378;Face Racers: Photo Finish;3DS;;Racing;Majesco Entertainment;0.08;0.0;0.0;0.0;0.08;;;;;;;
11379;Bejeweled 3;PC;2010.0;Puzzle;PopCap Games;0.02;0.05;0.0;0.01;0.08;FALSE;TRUE;;;;;
11380;Iron Man / X-O Manowar in Heavy Metal;PS;1996.0;Platform;Acclaim Entertainment;0.05;0.03;0.0;0.01;0.08;TRUE;TRUE;;;;;
11381;Derby Stallion 98;SNES;1998.0;Sports;ASCII Entertainment;0.0;0.0;0.08;0.0;0.08;;;;;;;
11382;Pimp My Ride: Street Racing;PS2;2009.0;Racing;Activision;0.04;0.03;0.0;0.01;0.08;FALSE;TRUE;;;;;
11383;Exit;PSP;2005.0;Puzzle;Ubisoft;0.07;0.0;0.0;0.01;0.08;;;;;;;
11384;God Eater Resurrection;PS4;2015.0;Action;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;FALSE;TRUE;;;;;
11385;Robotron X;PS;1996.0;Shooter;GT Interactive;0.05;0.03;0.0;0.01;0.08;;;;;;;
11386;Pretty Rhythm: My Deco Rainbow Wedding;3DS;2013.0;Misc;Takara Tomy;0.0;0.0;0.08;0.0;0.08;;;;;;;
11387;Kamen Rider: Travelers Senki;3DS;2013.0;Action;Seventh Chord;0.0;0.0;0.08;0.0;0.08;;;;;;;
11388;Sushi Academy;DS;2009.0;Action;DTP Entertainment;0.08;0.0;0.0;0.01;0.08;;;;;;;
11389;J-League Winning Eleven 2009: Club Championship;PS2;2009.0;Sports;Konami Digital Entertainment;0.0;0.0;0.08;0.0;0.08;;;;;;;
11390;The Sims 2: Ikea Home Stuff;PC;2008.0;Simulation;Electronic Arts;0.0;0.07;0.0;0.02;0.08;;;;;;;
11391;Grand Prix Challenge;PS2;2002.0;Racing;Atari;0.04;0.03;0.0;0.01;0.08;TRUE;TRUE;;;;;
11392;Super Robot Taisen OG Saga: Endless Frontier;DS;2008.0;Role-Playing;Namco Bandai Games;0.08;0.0;0.0;0.01;0.08;FALSE;TRUE;;;;;
11393;Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei;DS;2009.0;Adventure;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11394;Smart Bomb;PSP;2005.0;Puzzle;Eidos Interactive;0.07;0.0;0.0;0.01;0.08;;;;;;;
11395;FIFA Soccer 2005;GBA;2004.0;Sports;Electronic Arts;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11396;PoPoLoCrois (JP sales);PSP;2005.0;Role-Playing;Ignition Entertainment;0.0;0.0;0.08;0.0;0.08;;;;;;;
11397;Ken to Mahou to Gakuen Mono. 2;PSP;2009.0;Role-Playing;Acquire;0.0;0.0;0.08;0.0;0.08;;;;;;;
11398;NHL 06;GC;2005.0;Sports;Electronic Arts;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11399;Kaijuu Busters Powered;DS;2011.0;Action;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11400;Major League Baseball 2K11;PC;2011.0;Sports;Take-Two Interactive;0.06;0.01;0.0;0.01;0.08;TRUE;TRUE;;;;;
11401;Initial D: Extreme Stage;PS3;2008.0;Racing;Sega;0.0;0.0;0.08;0.0;0.08;FALSE;TRUE;;;;;
11402;Pinobee: Wings of Adventure;GBA;2001.0;Platform;Hudson Entertainment;0.06;0.02;0.0;0.0;0.08;FALSE;TRUE;;;;;
11403;State of Emergency 2;PS2;2006.0;Shooter;SouthPeak Games;0.04;0.03;0.0;0.01;0.08;FALSE;TRUE;;;;;
11404;Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari;DS;2007.0;Role-Playing;Banpresto;0.0;0.0;0.08;0.0;0.08;;;;;;;
11405;My English Coach: Para Hispanoparlantes;DS;2009.0;Misc;Ubisoft;0.08;0.0;0.0;0.01;0.08;;;;;;;
11406;Ninjabread Man;Wii;2007.0;Action;Popcorn Arcade;0.07;0.0;0.0;0.01;0.08;;;;;;;
11407;One Piece: Romance Dawn - Bouken no Yoake;3DS;2013.0;Fighting;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11408;Crush;PSP;2007.0;Puzzle;Sega;0.07;0.0;0.0;0.01;0.08;;;;;;;
11409;I Am In The Movie;Wii;2012.0;Simulation;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11410;Fatal Frame III: The Tormented;PS2;2005.0;Action;Take-Two Interactive;0.04;0.03;0.0;0.01;0.08;FALSE;TRUE;;;;;
11411;Zero: Tsukihami no Kamen;Wii;;Action;Nintendo;0.0;0.0;0.08;0.0;0.08;FALSE;TRUE;;;;;
11412;Ice Age 2: The Meltdown;Wii;2006.0;Platform;Vivendi Games;0.06;0.01;0.0;0.01;0.08;;;;;;;
11413;Seven Samurai 20XX;PS2;2004.0;Action;Sega;0.04;0.03;0.0;0.01;0.08;FALSE;TRUE;;;;;
11414;10 Minute Solution;Wii;2010.0;Sports;Activision;0.06;0.01;0.0;0.01;0.08;;;;;;;
11415;Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi;DS;2008.0;Misc;D3Publisher;0.0;0.0;0.08;0.0;0.08;;;;;;;
11416;Jikkyou Powerful Pro Yakyuu 15;Wii;2008.0;Sports;Konami Digital Entertainment;0.0;0.0;0.08;0.0;0.08;;;;;;;
11417;Cloudy With a Chance of Meatballs;PSP;2009.0;Platform;Ubisoft;0.07;0.0;0.0;0.01;0.08;;;;;;;
11418;Tom Clancy's Splinter Cell: Pandora Tomorrow;GC;2004.0;Action;Ubisoft;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11419;Ultimate Ghosts 'n Goblins;PSP;2006.0;Platform;Capcom;0.07;0.01;0.0;0.01;0.08;FALSE;TRUE;;;;;
11420;Slayers Royal;PS;1998.0;Role-Playing;Kadokawa Shoten;0.0;0.0;0.08;0.01;0.08;FALSE;TRUE;;;;;
11421;Swingerz Golf;GC;2002.0;Sports;Eidos Interactive;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11422;Pro Evolution Soccer 2008 (JP sales);DS;2007.0;Sports;Konami Digital Entertainment;0.0;0.0;0.08;0.0;0.08;;;;;;;
11423;Petz Fantasy: Sunshine Magic;DS;2010.0;Simulation;Ubisoft;0.07;0.0;0.0;0.0;0.08;;;;;;;
11424;C.O.P.: The Recruit;DS;2009.0;Action;Ubisoft;0.05;0.02;0.0;0.01;0.08;FALSE;TRUE;;;;;
11425;Adventure Time: Explore the Dungeon Because I Don't Know!;X360;2013.0;Action;D3Publisher;0.03;0.04;0.0;0.01;0.08;;;;;;;
11426;Toukiden 2;PS4;2016.0;Action;Tecmo Koei;0.0;0.0;0.08;0.0;0.08;TRUE;TRUE;;;;;
11427;The King of Fighters 2006;PS2;2006.0;Fighting;Ignition Entertainment;0.01;0.01;0.05;0.0;0.08;;;;;;;
11428;Tornado Outbreak;X360;2009.0;Action;Konami Digital Entertainment;0.07;0.0;0.0;0.01;0.08;TRUE;TRUE;;;;;
11429;Pretty Rhythm Rainbow Live: Kira Kira My * Design;3DS;2013.0;Misc;Takara Tomy;0.0;0.0;0.08;0.0;0.08;;;;;;;
11430;Nobunaga's Ambition: Rise to Power;PS2;2004.0;Strategy;Tecmo Koei;0.0;0.0;0.08;0.0;0.08;TRUE;FALSE;;;;;
11431;FIFA Soccer 2003;GC;2002.0;Sports;Electronic Arts;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11432;Adventure Time: The Secret of the Nameless Kingdom;3DS;2014.0;Action;Little Orbit;0.0;0.07;0.0;0.0;0.08;FALSE;TRUE;;;;;
11433;Little League World Series Baseball: Double Play;DS;2010.0;Sports;Activision;0.08;0.0;0.0;0.01;0.08;;;;;;;
11434;DanceDanceRevolution;X360;2011.0;Simulation;Konami Digital Entertainment;0.08;0.0;0.0;0.01;0.08;;;;;;;
11435;3 in 1: Solitaire, Mahjong & Tangram;DS;2010.0;Misc;Deep Silver;0.0;0.07;0.0;0.01;0.08;;;;;;;
11436;Pop'n Music;Wii;2009.0;Misc;Konami Digital Entertainment;0.07;0.0;0.0;0.01;0.08;;;;;;;
11437;Outlaw Golf;GC;2002.0;Sports;TDK Mediactive;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11438;Worms: A Space Oddity;Wii;2008.0;Strategy;THQ;0.06;0.02;0.0;0.01;0.08;TRUE;TRUE;;;;;
11439;Steins;;;;;;;;;;;;;;;;
11440;Diego's Build & Rescue;DS;2010.0;Action;Take-Two Interactive;0.07;0.0;0.0;0.01;0.08;;;;;;;
11441;King's Field (Japan);PS;1994.0;Role-Playing;From Software;0.0;0.0;0.08;0.01;0.08;;;;;;;
11442;Slam 'n Jam '96 featuring Magic & Kareem;PS;1995.0;Sports;Crystal Dynamics;0.04;0.03;0.0;0.01;0.08;;;;;;;
11443;Far Cry Vengeance;Wii;2006.0;Shooter;Ubisoft;0.06;0.01;0.0;0.01;0.08;TRUE;TRUE;;;;;
11444;Looney Tunes: Acme Arsenal;X360;2007.0;Action;Warner Bros. Interactive Entertainment;0.06;0.01;0.0;0.01;0.08;FALSE;TRUE;;;;;
11445;Samurai Shodown Sen;X360;2009.0;Fighting;Rising Star Games;0.07;0.01;0.0;0.01;0.08;;;;;;;
11446;Bangai-O Spirits;DS;2008.0;Shooter;D3Publisher;0.07;0.0;0.0;0.01;0.08;TRUE;TRUE;;;;;
11447;NASCAR The Game: Inside Line;PS3;2012.0;Racing;Activision;0.07;0.0;0.0;0.01;0.08;;;;;;;
11448;ToraDora Portable!;PSP;2009.0;Adventure;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11449;The Italian Job;XB;2003.0;Racing;Eidos Interactive;0.06;0.02;0.0;0.0;0.08;;;;;;;
11450;Smuggler's Run: Warzones;GC;2002.0;Misc;Take-Two Interactive;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11451;Kaidan Restaurant: Ura Menu 100-Sen;DS;2010.0;Misc;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11452;R/C Stunt Copter;PS;1998.0;Simulation;Interplay;0.04;0.03;0.0;0.01;0.08;TRUE;TRUE;;;;;
11453;Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi B;DS;2007.0;Misc;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11454;Pac-Man and the Ghostly Adventures 2;3DS;2014.0;Adventure;Namco Bandai Games;0.03;0.05;0.0;0.01;0.08;TRUE;TRUE;;;;;
11455;Final Fantasy VI;PS;1999.0;Role-Playing;Sony Computer Entertainment;0.0;0.0;0.08;0.01;0.08;FALSE;TRUE;;;;;
11456;Horrid Henry's Horrid Adventure;DS;2010.0;Adventure;Asylum Entertainment;0.0;0.07;0.0;0.01;0.08;;;;;;;
11457;The Hidden;3DS;;Adventure;Unknown;0.08;0.0;0.0;0.0;0.08;;;;;;;
11458;Jikkyou Powerful Major League 2009;PS2;2009.0;Sports;Konami Digital Entertainment;0.0;0.0;0.08;0.0;0.08;;;;;;;
11459;Princess in Love;DS;2009.0;Simulation;DTP Entertainment;0.07;0.0;0.0;0.01;0.08;;;;;;;
11460;The Legend of Alon D'ar;PS2;2001.0;Role-Playing;Ubisoft;0.04;0.03;0.0;0.01;0.08;TRUE;TRUE;;;;;
11461;Space Channel 5 Special Edition;PS2;2003.0;Misc;Agetec;0.04;0.03;0.0;0.01;0.08;;;;;;;
11462;Cate West: The Vanishing Files;Wii;2009.0;Adventure;Oxygen Interactive;0.07;0.0;0.0;0.01;0.08;TRUE;TRUE;;;;;
11463;Jimmie Johnson's Anything With an Engine;Wii;2011.0;Racing;Konami Digital Entertainment;0.07;0.0;0.0;0.01;0.08;;;;;;;
11464;Black/Matrix;SAT;1998.0;Strategy;NEC Interchannel;0.0;0.0;0.08;0.0;0.08;FALSE;TRUE;;;;;
11465;Big Mutha Truckers;GC;2003.0;Racing;Empire Interactive;0.06;0.02;0.0;0.0;0.08;FALSE;TRUE;;;;;
11466;Wolfenstein: The Old Blood;PC;2015.0;Action;Bethesda Softworks;0.0;0.08;0.0;0.0;0.08;FALSE;TRUE;;;;;
11467;Qubed;X360;2009.0;Puzzle;Atari;0.07;0.0;0.0;0.01;0.08;;;;;;;
11468;The Sims 3: Fast Lane Stuff;PC;2010.0;Simulation;Electronic Arts;0.01;0.05;0.0;0.02;0.08;FALSE;TRUE;;;;;
11469;TrackMania DS;DS;2008.0;Racing;Focus Home Interactive;0.06;0.01;0.0;0.01;0.08;TRUE;TRUE;;;;;
11470;Junior Classic Books & Fairytales;DS;2010.0;Misc;GSP;0.06;0.01;0.0;0.01;0.08;;;;;;;
11471;The King of Fighters '96;PS;1997.0;Fighting;SNK;0.0;0.0;0.07;0.01;0.08;TRUE;TRUE;;;;;
11472;Prey the Stars;DS;2008.0;Action;Tecmo Koei;0.07;0.0;0.0;0.01;0.08;;;;;;;
11473;Knights Contract;X360;2011.0;Action;Namco Bandai Games;0.05;0.03;0.0;0.01;0.08;FALSE;TRUE;;;;;
11474;Chronicles of Mystery: The Secret Tree of Life;DS;2011.0;Adventure;City Interactive;0.03;0.04;0.0;0.01;0.08;;;;;;;
11475;Uta no Prince-Sama: All Star After Secret;PSP;2015.0;Action;Broccoli;0.0;0.0;0.08;0.0;0.08;;;;;;;
11476;The Space Bar;SAT;1996.0;Adventure;Sega;0.0;0.0;0.08;0.0;0.08;FALSE;TRUE;;;;;
11477;Bust-A-Move 2 Arcade Edition;N64;1997.0;Puzzle;Acclaim Entertainment;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11478;Knife Edge: NoseGunner;N64;1998.0;Shooter;Mitsui;0.06;0.02;0.0;0.0;0.08;;;;;;;
11479;Puzzle Chronicles;PSP;2010.0;Puzzle;Konami Digital Entertainment;0.07;0.0;0.0;0.01;0.08;;;;;;;
11480;Wetrix;N64;1998.0;Puzzle;Ocean;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11481;NHL Breakaway 99;N64;1998.0;Sports;Acclaim Entertainment;0.07;0.01;0.0;0.0;0.08;TRUE;TRUE;;;;;
11482;Tony Hawk's Pro Skater 3;N64;2002.0;Sports;Activision;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11483;Iggy's Reckin' Balls;N64;1998.0;Racing;Acclaim Entertainment;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11484;The Witch and the Hundred Knight;PS4;2015.0;Role-Playing;Nippon Ichi Software;0.02;0.01;0.05;0.01;0.08;FALSE;TRUE;;;;;
11485;Tomb Raider: Underworld;PC;2008.0;Action;Eidos Interactive;0.0;0.06;0.0;0.02;0.08;FALSE;TRUE;;;;;
11486;Samurai Western;PS2;2004.0;Action;505 Games;0.04;0.03;0.0;0.01;0.08;TRUE;TRUE;;;;;
11487;Warhammer 40,000: Dawn of War II - Retribution;PC;2011.0;Strategy;THQ;0.0;0.06;0.0;0.02;0.08;TRUE;TRUE;;;;;
11488;Line Rider 2: Unbound;DS;2008.0;Puzzle;Deep Silver;0.07;0.0;0.0;0.01;0.08;TRUE;TRUE;;;;;
11489;Earth Defense Force 2017;X360;2006.0;Action;D3Publisher;0.04;0.01;0.03;0.0;0.08;TRUE;TRUE;;;;;
11490;Persona 4: Arena Ultimax;X360;2014.0;Fighting;Atlus;0.06;0.01;0.0;0.01;0.08;;;;;;;
11491;Harry Potter and the Sorcerer's Stone;GC;2003.0;Action;Electronic Arts;0.06;0.02;0.0;0.0;0.08;;;;;;;
11492;High Heat Major League Baseball 2004;XB;2003.0;Sports;3DO;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11493;TimeSplitters: Future Perfect;GC;2005.0;Shooter;Electronic Arts;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11494;Ultimate Shooting Collection;Wii;2008.0;Shooter;Milestone;0.08;0.0;0.0;0.0;0.08;;;;;;;
11495;Kenshuui Tendo Dokuta;DS;2004.0;Simulation;Spike;0.0;0.0;0.08;0.0;0.08;;;;;;;
11496;Super Sentai Battle: Ranger Cross;Wii;2011.0;Action;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11497;Soul Bubbles;DS;2008.0;Puzzle;Eidos Interactive;0.05;0.02;0.0;0.01;0.08;FALSE;TRUE;;;;;
11498;Gradius III and IV;PS2;2000.0;Shooter;Konami Digital Entertainment;0.04;0.03;0.0;0.01;0.08;TRUE;TRUE;;;;;
11499;Pilot ni Narou! 2;PS2;2001.0;Simulation;Victor Interactive;0.0;0.0;0.08;0.0;0.08;;;;;;;
11500;AKB1/149: Love Election;PS3;2013.0;Adventure;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11501;Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama;PSP;2011.0;Strategy;Acquire;0.0;0.0;0.08;0.0;0.08;;;;;;;
11502;Man vs. Wild;PS3;2010.0;Action;Abylight;0.07;0.0;0.0;0.01;0.08;;;;;;;
11503;Incredible Crisis;PS;1999.0;Action;Titus;0.04;0.03;0.0;0.01;0.08;FALSE;TRUE;;;;;
11504;Midway Arcade Treasures 3;XB;2005.0;Misc;Midway Games;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11505;Witches & Vampires: The Secrets of Ashburry;DS;2010.0;Adventure;DTP Entertainment;0.05;0.02;0.0;0.01;0.08;;;;;;;
11506;The King of Fighters EX2: Howling Blood;GBA;2002.0;Fighting;Marvelous Interactive;0.06;0.02;0.0;0.0;0.08;;;;;;;
11507;Samurai Shodown III;NG;1995.0;Fighting;SNK;0.0;0.0;0.08;0.0;0.08;TRUE;TRUE;;;;;
11508;Disney's Meet the Robinsons;X360;2007.0;Action;Disney Interactive Studios;0.07;0.0;0.0;0.01;0.08;;;;;;;
11509;Cabela's North American Adventures;PS2;2010.0;Sports;Activision;0.04;0.03;0.0;0.01;0.08;;;;;;;
11510;Akiba's Trip Plus;PSP;2012.0;Adventure;Acquire;0.0;0.0;0.08;0.0;0.08;;;;;;;
11511;Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars;GBA;2004.0;Strategy;Nintendo;0.0;0.0;0.08;0.0;0.08;;;;;;;
11512;NBA 10: The Inside;PSP;2009.0;Sports;Sony Computer Entertainment;0.07;0.0;0.0;0.01;0.08;;;;;;;
11513;Jillian Michaels Fitness Ultimatum 2010;DS;2009.0;Sports;Majesco Entertainment;0.07;0.0;0.0;0.01;0.08;;;;;;;
11514;Dragon Ball Z: Battle of Z;X360;2014.0;Fighting;Namco Bandai Games;0.01;0.06;0.0;0.01;0.08;TRUE;TRUE;;;;;
11515;Silent Hunter III;PC;2005.0;Simulation;Ubisoft;0.0;0.07;0.0;0.01;0.08;TRUE;TRUE;;;;;
11516;Famicom Mini: Star Soldier;GBA;2004.0;Shooter;Nintendo;0.0;0.0;0.08;0.0;0.08;;;;;;;
11517;Sentimental Graffiti 2;DC;2000.0;Adventure;NEC Interchannel;0.0;0.0;0.08;0.0;0.08;;;;;;;
11518;Shonen Jump's One Piece: Pirates Carnival;GC;2005.0;Misc;Namco Bandai Games;0.06;0.02;0.0;0.0;0.08;;;;;;;
11519;Kobitodzukan: Kobito no Fushigi - Jikken Set;3DS;2013.0;Misc;Nippon Columbia;0.0;0.0;0.08;0.0;0.08;;;;;;;
11520;Goblin Commander: Unleash the Horde;XB;2003.0;Strategy;Jaleco;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11521;Serious Sam 3: BFE;PC;2011.0;Shooter;Mastertronic;0.01;0.05;0.0;0.01;0.08;TRUE;TRUE;;;;;
11522;MXGP 2;PS4;2016.0;Racing;Milestone S.r.l.;0.02;0.05;0.0;0.01;0.08;TRUE;TRUE;;;;;
11523;Doraemon: Nobita and the Island of Miracles;3DS;2012.0;Action;FuRyu;0.0;0.0;0.08;0.0;0.08;;;;;;;
11524;Puzzler Mind Gym 3D;3DS;2011.0;Puzzle;Ubisoft;0.07;0.0;0.0;0.0;0.08;;;;;;;
11525;Lost Dimension;PS3;2014.0;Role-Playing;Nippon Ichi Software;0.05;0.01;0.0;0.01;0.08;FALSE;TRUE;;;;;
11526;Sentimental Graffiti: First Window;SAT;1997.0;Adventure;NEC Interchannel;0.0;0.0;0.08;0.0;0.08;;;;;;;
11527;Gekijouban Madoka Magicka: The Battle Pentagram;PSV;2013.0;Action;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11528;Cartoon Network Collection: Game Boy Advance Video Volume 2;GBA;2004.0;Misc;;0.06;0.02;0.0;0.0;0.08;;;;;;;
11529;Sherlock Holmes: Crimes & Punishments;XOne;2014.0;Adventure;Focus Home Interactive;0.03;0.04;0.0;0.01;0.08;FALSE;TRUE;;;;;
11530;Tempest 3X;PS;1995.0;Shooter;Interplay;0.04;0.03;0.0;0.01;0.08;;;;;;;
11531;A-Train;PS;1995.0;Simulation;Sony Computer Entertainment;0.02;0.01;0.04;0.01;0.08;FALSE;TRUE;;;;;
11532;Hidden Invasion;PS2;2001.0;Shooter;Swing! Entertainment;0.04;0.03;0.0;0.01;0.08;TRUE;TRUE;;;;;
11533;My Friends;DS;2009.0;Misc;Oxygen Interactive;0.07;0.0;0.0;0.01;0.08;;;;;;;
11534;World Series of Poker 2008: Battle for the Bracelets;X360;2007.0;Misc;Activision;0.06;0.01;0.0;0.01;0.08;TRUE;TRUE;;;;;
11535;Superman: Shadow of Apokolips;GC;2003.0;Action;Atari;0.06;0.02;0.0;0.0;0.08;FALSE;TRUE;;;;;
11536;Armored Core 3 Portable;PSP;2009.0;Simulation;From Software;0.0;0.0;0.08;0.0;0.08;;;;;;;
11537;Bleach: Erabareshi Tamashii;PS2;2005.0;Adventure;Sony Computer Entertainment;0.0;0.0;0.08;0.0;0.08;;;;;;;
11538;The Croods: Prehistoric Party!;DS;2013.0;Misc;D3Publisher;0.03;0.04;0.0;0.01;0.08;;;;;;;
11539;Sengoku Musou 3: Moushouden;Wii;2011.0;Action;Ackkstudios;0.0;0.0;0.08;0.0;0.08;;;;;;;
11540;Batman: Dark Tomorrow;GC;2003.0;Action;Kemco;0.06;0.02;0.0;0.0;0.08;FALSE;TRUE;;;;;
11541;Code Lyoko: Fall of X.A.N.A.;DS;2008.0;Adventure;Game Factory;0.07;0.0;0.0;0.01;0.08;TRUE;TRUE;;;;;
11542;Looney Tunes: Galactic Sports;PSV;2015.0;Action;Sony Computer Entertainment;0.0;0.06;0.0;0.02;0.08;;;;;;;
11543;Yuu Yuu Hakusho: Makyo Toitsusen;GEN;1994.0;Fighting;Sega;0.0;0.0;0.08;0.0;0.08;;;;;;;
11544;The First Templar;PC;2011.0;Action;Kalypso Media;0.06;0.01;0.0;0.01;0.08;TRUE;TRUE;;;;;
11545;Rock Revolution;Wii;;Misc;Unknown;0.07;0.0;0.0;0.01;0.08;TRUE;TRUE;;;;;
11546;Ogre Battle Series: Tactics Ogre;PS;1997.0;Role-Playing;Atlus;0.04;0.03;0.0;0.01;0.08;;;;;;;
11547;Little League World Series Baseball 2010;PS3;2010.0;Sports;Activision;0.07;0.0;0.0;0.01;0.08;;;;;;;
11548;Wordfish;DS;2008.0;Puzzle;Ubisoft;0.07;0.0;0.0;0.01;0.08;;;;;;;
11549;Battlestar Galactica;XB;2003.0;Shooter;Vivendi Games;0.06;0.02;0.0;0.0;0.08;;;;;;;
11550;Fireblade;XB;2002.0;Action;Midway Games;0.06;0.02;0.0;0.0;0.08;;;;;;;
11551;futureU: The Prep Game for SAT;DS;2008.0;Misc;Aspyr;0.07;0.0;0.0;0.01;0.08;;;;;;;
11552;BioShock The Collection;XOne;2016.0;Shooter;Take-Two Interactive;0.03;0.04;0.0;0.01;0.08;FALSE;TRUE;;;;;
11553;Johnny Test;DS;2011.0;Platform;505 Games;0.07;0.0;0.0;0.01;0.08;;;;;;;
11554;Just Dance: Disney Party 2;WiiU;2015.0;Action;Ubisoft;0.06;0.01;0.0;0.01;0.08;TRUE;TRUE;;;;;
11555;Tomb Raider: Legend;GC;2006.0;Action;Eidos Interactive;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11556;Boxing Fever;GBA;2001.0;Sports;THQ;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11557;RoadKill;XB;2003.0;Action;Midway Games;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11558;Discovery Kids: Spider Quest;DS;2009.0;Misc;505 Games;0.07;0.0;0.0;0.01;0.08;;;;;;;
11559;Valkyrie Drive: Bhikkhuni;PSV;2015.0;Action;PQube;0.0;0.01;0.07;0.0;0.08;;;;;;;
11560;Gintama: Gin-San to Issho! Boku no Kabuki Machi Nikki;PS2;2007.0;Action;Namco Bandai Games;0.0;0.0;0.08;0.0;0.08;;;;;;;
11561;7 Wonders of the Ancient World;PSP;2007.0;Puzzle;Mumbo Jumbo;0.07;0.0;0.0;0.01;0.08;;;;;;;
11562;New International Track & Field;DS;2008.0;Sports;Konami Digital Entertainment;0.07;0.0;0.0;0.01;0.08;TRUE;TRUE;;;;;
11563;Indycar Series 2005;XB;2004.0;Action;Codemasters;0.06;0.02;0.0;0.0;0.08;;;;;;;
11564;Final Fantasy XI: Vana'diel Collection 2008;PS2;2007.0;Role-Playing;Square Enix;0.03;0.03;0.01;0.01;0.08;;;;;;;
11565;Lost in Blue: Shipwrecked;Wii;2008.0;Adventure;Konami Digital Entertainment;0.07;0.0;0.0;0.01;0.08;;;;;;;
11566;Madden NFL 17;X360;2016.0;Sports;Electronic Arts;0.06;0.01;0.0;0.01;0.08;TRUE;TRUE;;;;;
11567;Taz Wanted;GC;2002.0;Platform;Atari;0.06;0.02;0.0;0.0;0.08;TRUE;TRUE;;;;;
11568;The Voice;X360;2014.0;Action;Activision;0.07;0.0;0.0;0.01;0.08;;;;;;;
11569;Penny Racers Party: Turbo-Q Speedway;Wii;2008.0;Racing;Takara Tomy;0.07;0.0;0.0;0.01;0.08;;;;;;;
11570;Skydiving Extreme;PS;2001.0;Sports;Banpresto;0.04;0.03;0.0;0.01;0.08;;;;;;;
