,Name,multiplayer,singleplayer,awarded,Global_Sales,Genre__Action-Adventure,Genre__Adventure,Genre__Board+Game,Genre__Education,Genre__Fighting,Genre__MMO,Genre__Misc,Genre__Music,Genre__Party,Genre__Platform,Genre__Puzzle,Genre__Racing,Genre__Role-Playing,Genre__Shooter,Genre__Simulation,Genre__Sports,Genre__Strategy,Genre__Visual+Novel,Meta_Critic_Score,Meta_User_Score,N_Critic_Reviews,N_User_Reviews,Platform_PC,Platform_N64,Platform_PlayStation,Platform_DC,Platform_PS2,Platform_XB,Platform_GBA,Platform_GC,Platform_NDS,Platform_X360,Platform_PSP,Platform_NWii,Platform_PS3,Platform_3DS,Platform_PSV,Platform_WiiU,Platform_PS4,Platform_XOne,Platform_NS,Platform_PS5,Platform_XS,Platform_ST,Publisher_class,Developer_class,IP_class,Sales_label_q4,Sales_label_q10
3648,Hearts of Iron III,1,1,0.0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.0,7.1,23,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,2
3649,Drake of the 99 Dragons,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.0,1.7,16,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
3650,Crimson Sea 2,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,8.1,27,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1
3652,RayStorm,1,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,79.0,7.6,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
3653,Colosseum: Road to Freedom,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56.0,8.1,35,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3655,Silpheed: The Lost Planet,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.0,7.7,12,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1
3656,Enemy Front,1,1,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43.333333333333336,5.666666666666667,33,63,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3657,Tournament of Legends,1,1,0.0,0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,7.2,38,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
3658,River City Ransom EX,1,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,8.3,21,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3659,Crazy Taxi 2,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.0,8.4,18,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1
3660,Tank! Tank! Tank!,1,1,0.0,0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.0,5.7,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1
3662,Robot Alchemic Drive,1,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,8.1,21,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
3663,Dynasty Warriors DS: Fighter's Battle,1,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,6.8,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1
3666,Dragon Valor,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57.0,8.6,9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1
3667,Secret Files: Tunguska,0,1,0.0,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,7.65,38,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3
3669,Dragoneer's Aria,1,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56.0,6.4,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3670,N+,1,1,0.0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,81.33333333333333,7.899999999999999,77,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3672,Alex Rider: Stormbreaker,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,6.0,11,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3673,Deep Labyrinth,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,6.3,18,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3674,Hammerin' Hero,1,1,0.0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,7.3,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2
3675,God Hand,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,9.1,48,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1
3676,RedCard 20-03,1,1,0.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.33333333333333,7.733333333333334,38,13,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2
3677,Future Tactics: The Uprising,1,1,0.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.0,6.0,25,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2
3678,Cities XL 2012,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.0,5.6,18,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1
3679,Prince of Persia: The Fallen King,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,6.1,24,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1
3680,The Book of Unwritten Tales 2,0,1,0.0,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.75,7.425000000000001,64,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,1,3,0,2
3682,R-Type Command,1,1,0.0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69.0,7.4,29,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2
3683,Age of Empires III: The Asian Dynasties,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.0,8.4,19,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1
3685,Armored Core: Nine Breaker,1,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57.0,8.6,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,1
3686,Fairy Fencer F: Advent Dark Force,0,1,0.0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68.5,6.65,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,0,1,2
3687,Monster Tale,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79.0,8.0,15,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3688,Tokobot,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72.0,7.1,30,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1
3689,The Guided Fate Paradox,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,74.0,7.8,27,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,1
3690,MotorStorm RC,1,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.0,6.8,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1
3691,Fallout: Brotherhood of Steel,1,1,0.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65.0,4.7,64,43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,2
3693,Gunstar Super Heroes,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.0,7.8,31,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1
3695,Frogger Advance: The Great Quest,0,1,0.0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0,7.8,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1
3696,Full Spectrum Warrior: Ten Hammers,1,1,0.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.5,8.2,49,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,2
3700,RPG Maker 3,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69.0,7.9,16,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3701,Kabuki Warriors,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,1.8,15,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3703,Escape from Bug Island,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,5.3,13,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1
3705,Miami Vice: The Game,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.0,7.0,36,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
3706,Broken Sword 5: The Serpent's Curse,0,1,0.0,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,7.4,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2
3707,Max & the Magic Marker,0,1,0.0,0.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,73.5,7.0,32,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3709,Gallop Racer 2004,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.0,8.7,15,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1
3710,Rayman: Hoodlum's Revenge,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61.0,5.7,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1
3712,Crimson Gem Saga,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,78.0,7.5,20,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3713,Legend of Kay,0,1,0.0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,7.6,30,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2
3714,Order Up!!,1,1,0.0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5,5.65,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2
3715,Steambot Chronicles: Battle Tournament,1,1,0.0,0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,6.5,14,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1
3716,The Pinball of the Dead,0,1,0.0,0.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.0,7.2,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1
3717,Arc the Lad: End of Darkness,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59.0,4.4,24,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3718,Land of the Dead: Road to Fiddler's Green,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.0,6.5,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3719,Age of Empires Online,1,0,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.0,5.7,44,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1
3720,Tron 2.0: Killer App,1,1,0.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,4.5,36,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2
3721,Mario vs. Donkey Kong: Tipping Stars,0,1,0.0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70.0,7.45,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,2,0,2
3722,Star Trek: Tactical Assault,1,1,0.0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.5,7.85,30,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
3723,Song of the Deep,0,1,0.0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.66666666666667,7.133333333333333,68,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,4
3724,Earth Defense Force 2017 Portable,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68.0,7.6,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1
3725,Championship Surfer,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61.0,8.2,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
3726,Mad Maestro!,0,1,0.0,0.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65.0,8.8,22,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3727,Giants: Citizen Kabuto,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.0,7.85,42,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1
3728,Muppets Party Cruise,1,1,0.0,0.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61.0,7.4,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
3729,Devil's Third,1,1,0.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,6.7,55,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1
3730,Arkanoid DS,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61.0,7.7,29,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1
3731,Zero Escape: Zero Time Dilemma,0,1,0.0,0.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.5,7.774999999999999,69,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,0,0,1,4
3732,S.T.A.L.K.E.R.: Call of Pripyat,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.0,8.7,44,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
3733,Big Bang Mini,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.0,8.2,39,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
3734,Call of Cthulhu: Dark Corners of the Earth,1,1,0.0,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5,7.899999999999999,68,86,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3735,Coded Arms: Contagion,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56.0,6.8,20,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1
3737,Serious Sam II,1,1,0.0,0.0699999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73.0,6.85,65,56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1
3738,Flipnic: Ultimate Pinball,0,1,0.0,0.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64.0,8.2,28,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,1
3739,Worms Blast,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.0,7.1,24,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1
3740,Gun Showdown,1,1,1.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,7.5,41,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3741,Combat Elite: WWII Paratroopers,1,1,0.0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.0,7.0,12,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
3742,Ivy the Kiwi?,0,1,0.0,0.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71.5,6.75,50,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2
3744,Mobile Suit Gundam: Gundam vs. Zeta Gundam,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57.0,8.8,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1
3745,Zoo Tycoon 2,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.0,7.9,34,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1
3747,Izuna 2: The Unemployed Ninja Returns,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65.0,8.2,18,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3748,Mercury Meltdown,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,7.8,36,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
3749,Broken Sword: The Shadow of the Templars,0,1,1.0,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,8.5,17,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1
3750,Summon Night 6: Lost Borders,0,1,0.0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.0,6.9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,3
3753,PoPoLoCrois,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.0,7.6,41,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3754,Dragon Rage,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.0,6.3,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
3756,Dig Dug: Digging Strike,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65.0,7.1,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3757,Brave: A Warrior's Tale,0,1,0.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,4.8,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2
3758,S.T.A.L.K.E.R.: Shadow of Chernobyl,1,1,1.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.0,8.4,44,359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1
3761,Nanostray,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.0,7.7,43,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1
3762,Urban Chaos: Riot Response,1,1,0.0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72.5,8.2,69,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2
3763,Generation of Chaos,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,7.1,29,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1
3764,Vampire Rain: Altered Species,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,3.7,15,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3765,Scurge: Hive,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,7.9,29,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
3766,Mana Khemia: Alchemists of Al-Revis,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69.0,8.1,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1
3767,Zone of the Enders: The Fist of Mars,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.0,8.4,12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3768,Blade Dancer: Lineage of Light,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.0,6.5,33,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3769,Rhapsody: A Musical Adventure,0,1,0.0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.0,7.9,24,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2
3770,Titan Quest,1,1,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.75,7.0,92,145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,2
3771,Samurai Jack: The Shadow of Aku,1,1,0.0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,7.300000000000001,38,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2
3772,Tsugunai: Atonement,0,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.0,8.6,13,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3773,Lost Kingdoms II,1,1,0.0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68.0,8.3,25,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1
3774,Nights of Azure,0,1,0.0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,7.2,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,1,1,4
3775,Dungeon Explorer: Warriors of Ancient Arts,1,1,0.0,0.0699999999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56.0,6.2,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1
3777,Doki-Doki Universe,0,1,0.0,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.33333333333333,6.1000000000000005,45,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,0,0,0,0
3778,Gothic 3,0,1,0.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63.0,7.5,39,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1
