Name;multiplayer;singleplayer;awarded;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales;series
GrimGrimoire;0;1;0.0;PS2;2007.0;Strategy;Tecmo Koei;0.01;0.01;0.03;0.0;0.05;NO FRANCHISE
Crime Life: Gang Wars;1;1;0.0;XB;2005.0;Action;Konami Digital Entertainment;0.04;0.01;0.0;0.0;0.05;NO FRANCHISE
Rock 'N Roll Racing;1;1;0.0;GBA;2003.0;Racing;Activision;0.03;0.01;0.0;0.0;0.05;NO FRANCHISE
Silhouette Mirage;0;1;0.0;PS;1998.0;Platform;ESP;0.03;0.02;0.0;0.0;0.05;NO FRANCHISE
Dynasty Warriors Vol. 2;1;1;0.0;PSP;2006.0;Action;Tecmo Koei;0.04;0.0;0.0;0.0;0.05;Dynasty Warriors
Growlanser VI: Precarious World;0;1;0.0;PS2;2007.0;Role-Playing;Atlus;0.0;0.0;0.05;0.0;0.05;Growlanser
Boing! Docomodake DS;1;1;0.0;DS;2007.0;Puzzle;Ignition Entertainment;0.04;0.0;0.0;0.0;0.05;NO FRANCHISE
American Bass Challenge;1;1;0.0;GBA;2001.0;Sports;Starfish;0.03;0.01;0.0;0.0;0.05;The Black Bass
Rugby 06;0;1;0.0;PS2;2006.0;Sports;Electronic Arts;0.02;0.02;0.0;0.01;0.05;NO FRANCHISE
Rugby 06;0;1;0.0;XB;2006.0;Sports;Electronic Arts;0.01;0.0;0.0;0.0;0.02;NO FRANCHISE
Deadliest Catch: Alaskan Storm;1;1;0.0;X360;2008.0;Sports;Navarre Corp;0.04;0.0;0.0;0.0;0.05;NO FRANCHISE
Colin McRae Rally 2005;1;1;0.0;XB;2004.0;Racing;Codemasters;0.04;0.01;0.0;0.0;0.05;Colin McRae Rally and Dirt
Colin McRae Rally 2005;1;1;0.0;PC;2004.0;Racing;Codemasters;0.0;0.01;0.0;0.0;0.02;Colin McRae Rally and Dirt
Ship Simulator Extremes;0;1;0.0;PC;2010.0;Simulation;Paradox Interactive;0.0;0.04;0.0;0.01;0.05;NO FRANCHISE
Zoop;1;1;0.0;PS;1995.0;Puzzle;MediaQuest;0.03;0.02;0.0;0.0;0.05;NO FRANCHISE
Saiyuki: Journey West;0;1;0.0;PS;1999.0;Strategy;Tecmo Koei;0.03;0.02;0.0;0.0;0.05;NO FRANCHISE
Summoner: A Goddess Reborn;0;1;0.0;GC;2003.0;Role-Playing;THQ;0.04;0.01;0.0;0.0;0.05;NO FRANCHISE
Saints Row: Gat out of Hell;1;1;0.0;PS4;2015.0;Action;Deep Silver;0.0;0.04;0.0;0.01;0.05;Saints Row
Color Cross;0;1;0.0;DS;2008.0;Misc;Rising Star Games;0.04;0.0;0.0;0.0;0.05;NO FRANCHISE
World Championship Pool 2004;1;1;0.0;PS2;2004.0;Sports;Jaleco;0.02;0.02;0.0;0.01;0.05;NO FRANCHISE
World Championship Pool 2004;1;1;0.0;XB;2003.0;Sports;Jaleco;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
The Dark Spire;0;1;0.0;DS;2008.0;Role-Playing;Success;0.04;0.0;0.0;0.0;0.05;NO FRANCHISE
Kakuto Chojin;1;1;0.0;XB;2002.0;Fighting;Microsoft Game Studios;0.04;0.01;0.0;0.0;0.05;NO FRANCHISE
Beyond Oasis;0;1;0.0;GEN;1993.0;Role-Playing;Sega;0.0;0.0;0.05;0.0;0.05;NO FRANCHISE
Romance of the Three Kingdoms VI: Awakening of the Dragon;0;1;0.0;PS;1998.0;Strategy;Tecmo Koei;0.03;0.02;0.0;0.0;0.05;Romance of the Three Kingdoms
Raze's Hell;1;1;0.0;XB;2005.0;Shooter;Majesco Entertainment;0.04;0.01;0.0;0.0;0.05;NO FRANCHISE
Microsoft Train Simulator;0;1;0.0;PC;2001.0;Simulation;Microsoft Game Studios;0.0;0.04;0.0;0.01;0.05;NO FRANCHISE
Hoshigami: Ruining Blue Earth;0;1;0.0;PS;2001.0;Role-Playing;Max Five;0.03;0.02;0.0;0.0;0.05;NO FRANCHISE
Wing Island;1;1;0.0;Wii;2006.0;Simulation;Konami Digital Entertainment;0.03;0.01;0.01;0.0;0.05;NO FRANCHISE
NightCaster II: Equinox;1;1;0.0;XB;2002.0;Action;Jaleco;0.03;0.01;0.0;0.0;0.05;NO FRANCHISE
Bubble Bobble Revolution;1;1;0.0;DS;2005.0;Puzzle;Atari;0.04;0.0;0.0;0.0;0.05;Bubble Bobble
Time Crisis: Project Titan;0;1;0.0;PS;2001.0;Shooter;Namco Bandai Games;0.03;0.02;0.0;0.0;0.05;Time Crisis
Crusader: No Remorse;0;1;0.0;PS;1996.0;Adventure;Electronic Arts;0.03;0.02;0.0;0.0;0.05;Ultima VIII: Pagan
Fast & Furious: Showdown;1;1;0.0;X360;2013.0;Action;Activision;0.0;0.04;0.0;0.0;0.05;Fast & Furious
Fast & Furious: Showdown;1;1;0.0;PS3;2013.0;Action;Activision;0.0;0.03;0.0;0.0;0.03;Fast & Furious
Test Drive: Ferrari Legends;1;1;0.0;X360;2012.0;Racing;Atari;0.04;0.0;0.0;0.0;0.05;Test Drive
Test Drive: Ferrari Legends;1;1;0.0;PS3;2012.0;Racing;Unknown;0.04;0.0;0.0;0.0;0.04;Test Drive
FIFA Manager 12;1;1;0.0;PC;2011.0;Sports;Electronic Arts;0.0;0.03;0.0;0.01;0.05;NO FRANCHISE
River City Soccer Hooligans;1;1;0.0;DS;2010.0;Sports;Arc System Works;0.04;0.0;0.01;0.0;0.05;NO FRANCHISE
Turok: Dinosaur Hunter;0;1;0.0;N64;1997.0;Shooter;Acclaim Entertainment;0.0;0.0;0.05;0.0;0.05;Turok
Gitaroo Man;1;1;1.0;PS2;2001.0;Misc;THQ;0.02;0.02;0.0;0.01;0.05;NO FRANCHISE
Super Bubble Pop;1;1;0.0;GC;2003.0;Puzzle;Jaleco;0.04;0.01;0.0;0.0;0.05;NO FRANCHISE
Super Bubble Pop;1;1;0.0;XB;2002.0;Puzzle;Jaleco;0.01;0.0;0.0;0.0;0.01;NO FRANCHISE
Test Drive Le Mans;1;1;0.0;PS;1999.0;Racing;Infogrames;0.03;0.02;0.0;0.0;0.05;Test Drive
Counter Force;0;1;0.0;Wii;2007.0;Shooter;505 Games;0.04;0.0;0.0;0.0;0.05;NO FRANCHISE
Big Air Freestyle;1;1;0.0;GC;2002.0;Racing;Atari;0.04;0.01;0.0;0.0;0.05;NO FRANCHISE
Mike Tyson Heavyweight Boxing;1;1;0.0;XB;2002.0;Sports;Codemasters;0.03;0.01;0.0;0.0;0.05;NO FRANCHISE
Lux-Pain;0;1;0.0;DS;2008.0;Adventure;Rising Star Games;0.04;0.0;0.0;0.0;0.05;NO FRANCHISE
Ford Bold Moves Street Racing;0;1;0.0;PSP;2006.0;Racing;Xplosiv;0.04;0.0;0.0;0.0;0.05;NO FRANCHISE
The Misadventures of Tron Bonne;0;1;0.0;PS;1999.0;Adventure;Eidos Interactive;0.03;0.02;0.0;0.0;0.05;Mega Man Legends
Double Dragon Advance;0;1;0.0;GBA;2003.0;Action;Atlus;0.03;0.01;0.0;0.0;0.05;Double Dragon
Inspector Gadget: Gadget's Crazy Maze;0;1;0.0;PS;2001.0;Puzzle;Ubisoft;0.03;0.02;0.0;0.0;0.05;NO FRANCHISE
Yager;0;1;0.0;XB;2003.0;Shooter;THQ;0.03;0.01;0.0;0.0;0.05;NO FRANCHISE
Mighty No. 9;1;1;0.0;PS4;2016.0;Platform;Deep Silver;0.04;0.0;0.0;0.01;0.05;NO FRANCHISE
Mighty No. 9;1;1;0.0;WiiU;2016.0;Platform;Deep Silver;0.01;0.01;0.0;0.0;0.02;NO FRANCHISE
Mighty No. 9;1;1;0.0;XOne;2016.0;Platform;Deep Silver;0.01;0.0;0.0;0.0;0.01;NO FRANCHISE
Rat Attack!;1;1;0.0;PS;1999.0;Puzzle;Mindscape;0.03;0.02;0.0;0.0;0.04;NO FRANCHISE
Rat Attack!;1;1;0.0;N64;2000.0;Puzzle;Mindscape;0.02;0.0;0.0;0.0;0.02;NO FRANCHISE
Danny Phantom: Urban Jungle;1;1;0.0;DS;2006.0;Action;THQ;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
Summon Night Craft Sword Monogatari: Hajimari no Ishi;1;1;0.0;GBA;2005.0;Role-Playing;Banpresto;0.0;0.0;0.04;0.0;0.04;Summon Night
The King of Fighters 2002: Unlimited Match;1;1;0.0;PS2;2009.0;Fighting;SNK Playmore;0.0;0.0;0.04;0.0;0.04;The King of Fighters
Art of Fighting Anthology;1;1;0.0;PS2;2006.0;Fighting;Crave Entertainment;0.02;0.02;0.0;0.01;0.04;NO FRANCHISE
Runaway: A Twist of Fate;0;1;0.0;PC;2009.0;Adventure;Focus Home Interactive;0.0;0.04;0.0;0.01;0.04;NO FRANCHISE
Guilty Gear XX Accent Core;1;1;0.0;PS2;2007.0;Fighting;Unknown;0.0;0.0;0.04;0.0;0.04;Guilty Gear
Guilty Gear XX Accent Core;1;1;0.0;Wii;2007.0;Fighting;505 Games;0.03;0.0;0.0;0.0;0.04;Guilty Gear
Assault Rigs;1;1;0.0;PS;1996.0;Action;Electronic Arts Victor;0.02;0.02;0.0;0.0;0.04;NO FRANCHISE
Exist Archive: The Other Side of the Sky;0;1;0.0;PSV;2015.0;Role-Playing;Aksys Games;0.0;0.0;0.04;0.0;0.04;NO FRANCHISE
Exist Archive: The Other Side of the Sky;0;1;0.0;PS4;2015.0;Role-Playing;Aksys Games;0.0;0.0;0.03;0.0;0.03;NO FRANCHISE
Operation Flashpoint: Elite;1;1;0.0;XB;2005.0;Shooter;Codemasters;0.03;0.01;0.0;0.0;0.04;Operation Flashpoint
Rugby Challenge 3;1;1;0.0;PS3;2016.0;Sports;Alternative Software;0.0;0.04;0.0;0.01;0.04;NO FRANCHISE
Rugby Challenge 3;1;1;0.0;PS4;2016.0;Sports;Alternative Software;0.0;0.03;0.0;0.01;0.04;NO FRANCHISE
Rugby Challenge 3;1;1;0.0;X360;2016.0;Sports;Alternative Software;0.0;0.02;0.0;0.0;0.02;NO FRANCHISE
Rugby Challenge 3;1;1;0.0;XOne;2016.0;Sports;Alternative Software;0.0;0.01;0.0;0.0;0.01;NO FRANCHISE
Boktai 2: Solar Boy Django;1;1;0.0;GBA;2004.0;Role-Playing;Konami Digital Entertainment;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
Dark Arena;0;1;0.0;GBA;2002.0;Shooter;THQ;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
TOCA Race Driver 2;1;1;0.0;XB;2004.0;Racing;Codemasters;0.03;0.01;0.0;0.0;0.04;TOCA
Sébastien Loeb Rally Evo;1;1;0.0;PS4;2016.0;Racing;Milestone S.r.l;0.0;0.04;0.0;0.01;0.04;NO FRANCHISE
Sébastien Loeb Rally Evo;1;1;0.0;XOne;2016.0;Racing;Milestone S.r.l;0.0;0.01;0.0;0.0;0.01;NO FRANCHISE
The King of Fighters 2000;1;1;0.0;PS2;2002.0;Fighting;Playmore;0.0;0.0;0.04;0.0;0.04;The King of Fighters
Dead Head Fred;0;1;1.0;PSP;2007.0;Action;D3Publisher;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
Hyperdimension Neptunia mk2;0;1;0.0;PSV;2014.0;Action;Compile Heart;0.0;0.0;0.04;0.0;0.04;Hyperdimension Neptunia
Hyperdimension Neptunia mk2;0;1;0.0;PS3;2011.0;Action;Nippon Ichi Software;0.0;0.01;0.0;0.0;0.01;Hyperdimension Neptunia
Sonic the Hedgehog 2 (8-bit);0;1;0.0;GG;1992.0;Platform;Sega;0.0;0.0;0.04;0.0;0.04;Sonic the Hedgehog
Spy Fiction;0;1;0.0;PS2;2003.0;Action;Sega;0.02;0.02;0.0;0.01;0.04;NO FRANCHISE
Dai Senryaku VII: Modern Military Tactics;1;1;0.0;XB;2003.0;Strategy;Kool Kizz;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
Painkiller: Hell & Damnation;1;1;0.0;PS3;2013.0;Shooter;Nordic Games;0.02;0.02;0.0;0.01;0.04;NO FRANCHISE
Painkiller: Hell & Damnation;1;1;0.0;X360;2013.0;Shooter;Nordic Games;0.0;0.01;0.0;0.0;0.02;NO FRANCHISE
Advance Guardian Heroes;1;1;0.0;GBA;2004.0;Role-Playing;Ubisoft;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
Castle of Shikigami III;1;1;0.0;Wii;2007.0;Shooter;PQube;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
WarTech: Senko no Ronde;1;1;0.0;X360;2006.0;Fighting;Ubisoft;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
The Kore Gang;0;1;0.0;Wii;2010.0;Platform;Flashpoint Games;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
Red Ninja: End of Honor;0;1;0.0;PS2;2005.0;Action;Vivendi Games;0.02;0.02;0.0;0.01;0.04;NO FRANCHISE
Red Ninja: End of Honor;0;1;0.0;XB;2005.0;Action;Vivendi Games;0.01;0.0;0.0;0.0;0.02;NO FRANCHISE
SX Superstar;1;1;0.0;XB;2003.0;Racing;Acclaim Entertainment;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
SX Superstar;1;1;0.0;GC;2003.0;Racing;Acclaim Entertainment;0.03;0.01;0.0;0.0;0.03;NO FRANCHISE
Metal Gear Solid: Digital Graphic Novel;0;1;0.0;PSP;2006.0;Misc;Konami Digital Entertainment;0.02;0.0;0.02;0.0;0.04;Metal Gear
No Rules: Get Phat;0;1;0.0;GBA;2001.0;Action;TDK Mediactive;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
Dance Dance Revolution Disney Mix;1;1;0.0;PS;2000.0;Simulation;Konami Digital Entertainment;0.02;0.02;0.0;0.0;0.04;Dance Dance Revolution
Maken Shao: Demon Sword;0;1;0.0;PS2;2001.0;Action;Midas Interactive Entertainment;0.0;0.0;0.04;0.0;0.04;NO FRANCHISE
High Heat Baseball 2002;1;1;0.0;PS;2001.0;Sports;3DO;0.02;0.02;0.0;0.0;0.04;High Heat Major League Baseball
Puyo Pop Fever;1;1;0.0;PSP;2004.0;Puzzle;Ignition Entertainment;0.0;0.0;0.04;0.0;0.04;Puyo Puyo
Puyo Pop Fever;1;1;0.0;GC;2004.0;Puzzle;Sega;0.01;0.0;0.0;0.0;0.01;Puyo Puyo
Bloody Roar Extreme;1;1;0.0;XB;2003.0;Fighting;Hudson Soft;0.03;0.01;0.0;0.0;0.04;Bloody Roar
Port Royale 2;0;1;0.0;PC;2004.0;Strategy;Ascaron Entertainment GmbH;0.0;0.03;0.0;0.01;0.04;NO FRANCHISE
Duke Nukem Trilogy: Critical Mass;1;1;0.0;DS;2011.0;Shooter;Deep Silver;0.04;0.0;0.0;0.0;0.04;Duke Nukem
Pocket Pool;1;1;0.0;PSP;2007.0;Action;Conspiracy Entertainment;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
Company of Heroes: Tales of Valor;1;1;0.0;PC;2009.0;Strategy;THQ;0.0;0.03;0.0;0.01;0.04;NO FRANCHISE
Myth Makers: Trixie in Toyland;0;1;0.0;Wii;2008.0;Platform;Popcorn Arcade;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
Hitman (2016);0;1;1.0;PS4;2016.0;Action;Square Enix;0.0;0.04;0.0;0.01;0.04;Hitman
Hitman (2016);0;1;1.0;XOne;2016.0;Action;Square Enix;0.0;0.01;0.0;0.0;0.01;Hitman
Gravity Falls: Legend of the Gnome Gemulets;0;1;0.0;3DS;2015.0;Action;Ubisoft;0.03;0.0;0.0;0.0;0.04;Gravity Falls
Heroes of Might and Magic V;1;1;0.0;PC;2006.0;Strategy;Ubisoft;0.0;0.03;0.0;0.01;0.04;Heroes of Might and Magic
Mazes of Fate DS;0;1;0.0;DS;2008.0;Role-Playing;Graffiti;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
Unison: Rebels of Rhythm & Dance;1;1;0.0;PS2;2000.0;Misc;Tecmo Koei;0.02;0.02;0.0;0.01;0.04;NO FRANCHISE
WTF: Work Time Fun;1;1;0.0;PSP;2005.0;Puzzle;Sony Computer Entertainment;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
Luxor: Pharaoh's Challenge;0;1;0.0;DS;2007.0;Puzzle;Funsta;0.0;0.01;0.0;0.0;0.01;Xbox Live
Nitroplus Blasterz: Heroines Infinite Duel;1;1;0.0;PS4;2015.0;Fighting;Marvelous Interactive;0.01;0.0;0.02;0.0;0.04;NO FRANCHISE
Nitroplus Blasterz: Heroines Infinite Duel;1;1;0.0;PS3;2015.0;Fighting;Nitroplus;0.0;0.0;0.01;0.0;0.01;NO FRANCHISE
Imperial Glory;1;1;0.0;PC;2005.0;Strategy;Eidos Interactive;0.0;0.04;0.0;0.0;0.04;NO FRANCHISE
Lionel Trains: On Track;0;1;0.0;DS;2006.0;Action;DSI Games;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
Rise of Nations;1;1;1.0;PC;2003.0;Strategy;Microsoft Game Studios;0.01;0.02;0.0;0.01;0.04;NO FRANCHISE
WarJetz;0;1;0.0;PS2;2001.0;Shooter;3DO;0.02;0.02;0.0;0.01;0.04;NO FRANCHISE
Gitaroo Man Lives!;1;1;1.0;PSP;2006.0;Misc;Tecmo Koei;0.03;0.0;0.0;0.0;0.04;NO FRANCHISE
Company of Heroes: Opposing Fronts;1;1;0.0;PC;2007.0;Strategy;THQ;0.01;0.03;0.0;0.01;0.04;NO FRANCHISE
Novastorm;0;1;0.0;PS;1995.0;Shooter;Psygnosis;0.02;0.02;0.0;0.0;0.04;NO FRANCHISE
Men of War: Vietnam;1;1;0.0;PC;2011.0;Strategy;Unknown;0.0;0.03;0.0;0.01;0.04;Men of War
NBA In The Zone '99;1;1;0.0;N64;1998.0;Sports;Konami Digital Entertainment;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
SWAT: Target Liberty;1;1;0.0;PSP;2007.0;Shooter;Vivendi Games;0.03;0.0;0.0;0.0;0.04;Police Quest
Metal Max Returns;0;1;0.0;SNES;1995.0;Role-Playing;Data East;0.0;0.0;0.04;0.0;0.04;Metal Max
Shattered Union;1;1;0.0;XB;2005.0;Strategy;Take-Two Interactive;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
Gal*Gun;0;1;0.0;X360;2011.0;Shooter;Alchemist;0.0;0.0;0.04;0.0;0.04;NO FRANCHISE
City Builder;1;0;0.0;Wii;2010.0;Misc;Virtual Play Games;0.04;0.0;0.0;0.0;0.04;NO FRANCHISE
Rally Challenge 2000;1;1;0.0;N64;1999.0;Racing;Imagineer;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
Meteos: Disney Magic;1;1;1.0;DS;2007.0;Puzzle;Disney Interactive Studios;0.01;0.02;0.0;0.0;0.04;NO FRANCHISE
Worms 4: Mayhem;1;1;0.0;XB;2005.0;Strategy;Codemasters;0.03;0.01;0.0;0.0;0.04;Worms
Point Blank 2;1;1;0.0;PS;1998.0;Shooter;Namco Bandai Games;0.02;0.02;0.0;0.0;0.04;NO FRANCHISE
Infamous: First Light;0;1;0.0;PS4;2014.0;Action;Sony Computer Entertainment;0.0;0.03;0.0;0.01;0.04;Infamous
Imabikisou;0;1;0.0;PS3;2007.0;Adventure;Sega;0.0;0.0;0.04;0.0;0.04;NO FRANCHISE
Antz Extreme Racing;1;1;0.0;PS2;2002.0;Racing;Empire Interactive;0.02;0.02;0.0;0.01;0.04;NO FRANCHISE
Antz Extreme Racing;1;1;0.0;XB;2002.0;Racing;Empire Interactive;0.01;0.0;0.0;0.0;0.02;NO FRANCHISE
Empire Earth III;1;1;0.0;PC;2007.0;Strategy;Vivendi Games;0.0;0.03;0.0;0.01;0.04;Empire Earth
Mike Tyson Boxing;1;1;0.0;GBA;2002.0;Sports;Ubisoft;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
Patrician IV;1;1;0.0;PC;2010.0;Strategy;Kalypso Media;0.03;0.0;0.0;0.0;0.04;NO FRANCHISE
Fritz Chess;1;1;0.0;PS3;2009.0;Strategy;Deep Silver;0.0;0.03;0.0;0.01;0.04;NO FRANCHISE
Fritz Chess;1;1;0.0;Wii;2009.0;Strategy;Deep Silver;0.02;0.01;0.0;0.0;0.02;NO FRANCHISE
Fritz Chess;1;1;0.0;DS;2009.0;Strategy;Deep Silver;0.02;0.0;0.0;0.0;0.02;NO FRANCHISE
Metal Slug XX;1;1;0.0;PSP;2009.0;Shooter;DHM Interactive;0.03;0.0;0.0;0.0;0.04;Metal Slug
Sacred Blaze;0;1;0.0;PS2;2009.0;Strategy;Flight-Plan;0.0;0.0;0.04;0.0;0.04;NO FRANCHISE
Pure Pinball;0;1;0.0;XB;2004.0;Misc;XS Games;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
Phantom Breaker;1;1;0.0;X360;2011.0;Fighting;5pb;0.02;0.0;0.02;0.0;0.04;NO FRANCHISE
Brothers In Arms DS;1;1;0.0;DS;2007.0;Shooter;Ubisoft;0.03;0.0;0.0;0.0;0.04;Brothers in Arms
Cyber Troopers Virtual-On Marz;0;1;0.0;PS2;2003.0;Fighting;Sega;0.02;0.01;0.0;0.0;0.04;Virtual On
Headhunter: Redemption;0;1;0.0;PS2;2004.0;Action;Sega;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
Headhunter: Redemption;0;1;0.0;XB;2004.0;Action;Sega;0.02;0.0;0.0;0.0;0.02;NO FRANCHISE
Bomberman: Act Zero;1;1;0.0;X360;2006.0;Puzzle;Konami Digital Entertainment;0.04;0.0;0.0;0.0;0.04;Bomberman
Syndicate Wars;1;1;0.0;PS;1997.0;Strategy;Electronic Arts;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
Herc's Adventures;1;1;0.0;PS;1997.0;Action;Virgin Interactive;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
The Movies;1;1;0.0;PC;2005.0;Simulation;Activision;0.01;0.03;0.0;0.01;0.04;NO FRANCHISE
Dreamfall: The Longest Journey;0;1;0.0;XB;2006.0;Adventure;Empire Interactive;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
The Sims 4: Spa Day;0;1;0.0;PC;2015.0;Simulation;Electronic Arts;0.0;0.04;0.0;0.0;0.04;The Sims
Zatch Bell! Mamodo Fury;1;0;0.0;GC;2005.0;Fighting;Namco Bandai Games;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
Outlaw Volleyball Remixed;1;1;0.0;PS2;2004.0;Sports;Global Star;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
Supreme Commander: Forged Alliance;1;1;0.0;PC;2007.0;Strategy;THQ;0.01;0.02;0.0;0.01;0.04;NO FRANCHISE
Klonoa Heroes: Densetsu no Star Medal;0;1;0.0;GBA;2002.0;Role-Playing;Namco Bandai Games;0.0;0.0;0.04;0.0;0.04;Klonoa
Sid Meier's Railroads!;1;1;0.0;PC;2006.0;Simulation;Take-Two Interactive;0.01;0.03;0.0;0.01;0.04;NO FRANCHISE
Warhammer: Dark Omen;1;1;0.0;PS;1998.0;Strategy;Electronic Arts;0.02;0.01;0.0;0.0;0.04;Warhammer Fantasy
Denki Blocks!;1;1;1.0;GBA;2001.0;Puzzle;Rage Software;0.03;0.01;0.0;0.0;0.04;NO FRANCHISE
Caesar IV;1;1;0.0;PC;2006.0;Strategy;Vivendi Games;0.0;0.03;0.0;0.01;0.04;City Building Series
Memories Off 6: T-Wave;0;1;0.0;PS2;2008.0;Adventure;5pb;0.0;0.0;0.04;0.0;0.04;Memories Off
Superstars V8 Racing;0;1;0.0;PS3;2009.0;Racing;Black Bean Games;0.0;0.02;0.0;0.01;0.04;NO FRANCHISE
Superstars V8 Racing;0;1;0.0;X360;2009.0;Racing;Black Bean Games;0.0;0.01;0.0;0.0;0.01;NO FRANCHISE
Richard Burns Rally;1;1;0.0;PC;2004.0;Racing;SCi;0.0;0.03;0.0;0.01;0.04;NO FRANCHISE
Countdown Vampires;0;1;0.0;PS;1999.0;Adventure;Namco Bandai Games;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
Crypt Killer;1;1;0.0;PS;1997.0;Shooter;Konami Digital Entertainment;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
Battle Hunter;1;1;0.0;PS;1999.0;Strategy;Midas Interactive Entertainment;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
PO'ed;0;1;0.0;PS;1996.0;Shooter;Time Warner Interactive;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
Adidas Power Soccer;0;1;0.0;PS;1996.0;Sports;Psygnosis;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
Secret Files 2: Puritas Cordis;0;1;0.0;PC;2009.0;Adventure;Deep Silver;0.0;0.03;0.0;0.01;0.04;Secret Files
Secret Files 2: Puritas Cordis;0;1;0.0;Wii;2009.0;Adventure;Deep Silver;0.0;0.03;0.0;0.0;0.03;Secret Files
Secret Files 2: Puritas Cordis;0;1;0.0;DS;2009.0;Adventure;Deep Silver;0.0;0.01;0.0;0.0;0.01;Secret Files
Darklight Conflict;1;1;0.0;PS;1997.0;Simulation;Electronic Arts;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
Dragon Ball: Advanced Adventure;1;1;0.0;GBA;2004.0;Action;Namco Bandai Games;0.03;0.01;0.0;0.0;0.04;Dragon Ball
Art of Fighting 3: The Path of the Warrior;1;1;0.0;NG;1996.0;Fighting;SNK;0.0;0.0;0.04;0.0;0.04;NO FRANCHISE
Rabbids Land;1;1;0.0;WiiU;2012.0;Misc;Ubisoft;0.02;0.01;0.0;0.0;0.04;Raving Rabbids
Civilization Beyond Earth: Rising Tide;1;1;0.0;PC;2015.0;Strategy;Take-Two Interactive;0.0;0.04;0.0;0.0;0.04;Civilization
Super Army War;0;1;0.0;GBA;2005.0;Action;Flashpoint Games;0.03;0.01;0.0;0.0;0.04;citation needed
Train Simulator 2016;0;1;0.0;PC;2015.0;Simulation;Unknown;0.0;0.04;0.0;0.0;0.04;NO FRANCHISE
Greg Hastings' Tournament Paintball Max'd;1;0;0.0;DS;2006.0;Shooter;Activision;0.03;0.0;0.0;0.0;0.04;NO FRANCHISE
Greg Hastings' Tournament Paintball Max'd;1;0;0.0;GBA;2006.0;Shooter;Activision;0.02;0.01;0.0;0.0;0.03;NO FRANCHISE
Greg Hastings' Tournament Paintball Max'd;1;0;0.0;PS2;2006.0;Shooter;Activision;0.01;0.0;0.0;0.0;0.01;NO FRANCHISE
Jikkyou World Soccer 2002;1;1;0.0;PS2;2002.0;Sports;Konami Digital Entertainment;0.0;0.0;0.04;0.0;0.04;NO FRANCHISE
Aquanaut's Holiday: Kakusareta Kiroku;0;1;0.0;PS3;2008.0;Adventure;Sony Computer Entertainment;0.0;0.0;0.04;0.0;0.04;Aquanaut's Holiday
Little Red Riding Hood's Zombie BBQ;0;1;0.0;DS;2008.0;Shooter;Destineer;0.03;0.0;0.0;0.0;0.04;NO FRANCHISE
Texas Hold 'Em Poker DS;1;1;0.0;DS;2005.0;Misc;Majesco Entertainment;0.03;0.0;0.0;0.0;0.04;NO FRANCHISE
APB Reloaded;1;0;0.0;PC;2011.0;Role-Playing;Iceberg Interactive;0.02;0.01;0.0;0.0;0.04;NO FRANCHISE
Railroad Tycoon 3;1;1;0.0;PC;2003.0;Strategy;Gathering of Developers;0.0;0.03;0.0;0.01;0.04;NO FRANCHISE
DT Carnage;1;1;0.0;PSP;2009.0;Racing;Agetec;0.03;0.0;0.0;0.0;0.04;NO FRANCHISE
Teenage Zombies: Invasion of the Alien Brain Thingys;0;1;0.0;DS;2008.0;Adventure;Ignition Entertainment;0.03;0.0;0.0;0.0;0.04;NO FRANCHISE
