Name,multiplayer_x,singleplayer_x,awarded,viewconut,likecount,commentcount,Genre__Action-Adventure,Genre__Adventure,Genre__Board+Game,Genre__Education,Genre__Fighting,Genre__MMO,Genre__Misc,Genre__Music,Genre__Party,Genre__Platform,Genre__Puzzle,Genre__Racing,Genre__Role-Playing,Genre__Shooter,Genre__Simulation,Genre__Sports,Genre__Strategy,Genre__Visual+Novel,Meta_Critic_Score,Meta_User_Score,N_Critic_Reviews,N_User_Reviews,Platform_PC,Platform_N64,Platform_PlayStation,Platform_DC,Platform_PS2,Platform_XB,Platform_GBA,Platform_GC,Platform_NDS,Platform_X360,Platform_PSP,Platform_NWii,Platform_PS3,Platform_3DS,Platform_PSV,Platform_WiiU,Platform_PS4,Platform_XOne,Platform_NS,Platform_PS5,Platform_XS,Platform_ST,Publisher_class,Developer_class,IP_class,Sales_label_q4,Sales_label_q10
Boom Blox,1,1,1.0,111228.0,411.0,123.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85.0,7.9,61,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,7
The Sims 2: Castaway,0,1,0.0,5360.0,39.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.0,6.666666666666667,44,12,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,3,3,8
Naruto Shippuden: Ultimate Ninja Storm 2,1,1,0.0,963866.0,3516.0,3869.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,8.45,65,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,8
Mario Power Tennis,1,1,0.0,700414.0,5370.0,905.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.0,8.5,43,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,7
Golden Sun: The Lost Age,1,1,0.0,714.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.0,8.9,29,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,7
NBA 2K2,1,1,0.0,565630.0,6077.0,853.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.5,7.574999999999999,61,13,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,7
NASCAR Thunder 2003,1,1,0.0,4551.0,28.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.0,6.966666666666666,37,18,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,8
Super Street Fighter IV: 3D Edition,1,1,0.0,322626.0,1966.0,893.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,8.0,69,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,2,2,7
Fuzion Frenzy,1,1,0.0,78252.0,679.0,148.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.0,7.0,28,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,7
Sly Cooper and the Thievius Raccoonus,0,1,0.0,328624.0,3466.0,1316.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86.0,8.5,41,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,7
Dino Crisis 2,0,1,0.0,47844.0,1434.0,315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,8.8,13,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,7
ATV Offroad Fury 3,1,1,0.0,3586.0,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.0,7.9,37,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,7
Pikmin 2,1,1,0.0,248350.0,4167.0,488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,9.0,54,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,2,7
Just Dance 2016,0,1,1.0,26524.0,445.0,62.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.66666666666667,6.333333333333333,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,3,2,3,8
Disney Sing It,0,1,0.0,12572.0,63.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.5,4.25,21,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,3,8
WWE 2K16,1,1,0.0,591222.0,6358.0,1088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,72.5,6.300000000000001,65,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,3,8
NHL 2002,1,1,0.0,126.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.33333333333333,7.566666666666667,51,29,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,7
Mario vs. Donkey Kong 2: March of the Minis,0,1,0.0,336.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.0,7.9,32,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,7
WWE 2K14,1,1,0.0,528145.0,4914.0,858.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5,7.6,65,74,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,3,8
Metal Gear Solid: Portable Ops,1,1,0.0,80118.0,637.0,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,8.1,54,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,7
Captain Toad: Treasure Tracker,1,1,1.0,419423.0,4739.0,394.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.66666666666667,7.8,158,155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,0,0,3,8
Final Fantasy I & II: Dawn of Souls,0,1,0.0,209.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79.0,8.0,40,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,7
NBA 2K17,1,1,0.0,564871.0,5061.0,806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89.0,6.050000000000001,64,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2,3,9
Pokemon Super Mystery Dungeon,0,1,0.0,328357.0,2491.0,1383.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69.0,8.3,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,3,7
Resident Evil: Operation Raccoon City,1,1,0.0,450831.0,3192.0,4953.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.66666666666666,4.7,100,299,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3,3,8
WWE SmackDown vs. Raw 2010,1,1,0.0,300290.0,1908.0,574.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.5,8.225,115,30,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,4,3,0,3,9
Super Ghouls 'n Ghosts,0,1,0.0,333556.0,5655.0,692.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.0,7.3,19,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,7
Ty the Tasmanian Tiger,0,1,0.0,3249.0,31.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,69.0,8.566666666666666,39,48,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,7
Wario Land: Shake It!,0,1,0.0,138198.0,633.0,168.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.0,8.5,46,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,2,2,7
Sonic Rush Adventure,1,1,0.0,279.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.0,8.1,32,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,7
Romancing SaGa 2,0,1,0.0,138484.0,1215.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67.66666666666667,7.533333333333334,30,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,2,7
Football Manager 2013,1,1,0.0,12200.0,57.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,6.9,37,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,6
Mirror's Edge,0,1,0.0,590710.0,2896.0,2104.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79.66666666666667,7.733333333333333,192,435,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,3,8
Final Fantasy Tactics: The War of the Lions,1,1,0.0,78007.0,74.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88.0,9.1,41,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,7
Midnight Club 3: DUB Edition Remix,1,1,0.0,148897.0,1001.0,301.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86.0,7.35,35,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,7
Tom Clancy's Ghost Recon: Jungle Storm,1,1,0.0,10771.0,56.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.0,6.0,31,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,7
NASCAR Thunder 2002,1,1,0.0,462.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.0,7.75,25,24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,8
Jet Force Gemini,1,1,0.0,111.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80.0,8.7,14,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,7
Medal of Honor Heroes 2,1,1,0.0,12434.0,45.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71.0,7.35,57,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,3,2,3,7
Rocksmith,0,1,0.0,248240.0,868.0,709.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78.5,8.2,57,65,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,3,8
Worldwide Soccer Manager 2009,1,1,0.0,1117059.0,9840.0,327.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83.0,7.6,29,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,7
Gauntlet: Dark Legacy,1,1,0.0,284065.0,1183.0,182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.5,8.45,35,22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,7
Ninja Gaiden Sigma,0,1,0.0,128135.0,772.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,7.6,46,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,2,7
Bad Boys: Miami Takedown,0,1,0.0,623.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.0,3.95,31,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,7
Sonic and the Black Knight,1,1,0.0,239851.0,1158.0,1782.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,54.0,7.0,51,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,2,7
Ratchet & Clank: All 4 One,0,1,0.0,168945.0,1229.0,702.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.0,6.5,65,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,2,7
Donkey Konga,1,1,0.0,11000.0,81.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76.0,7.9,55,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,7
Tak and the Power of Juju,0,1,0.0,611.0,6.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72.66666666666667,8.4,72,42,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,3,8
Pokemon Rumble Blast,0,1,0.0,161448.0,610.0,801.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,6.8,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,3,2,7
Tenchu: Wrath of Heaven,1,1,0.0,144.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,8.6,33,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,7
Shadow of the Colossus,0,1,1.0,1161417.0,16809.0,2460.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0,8.4,184,818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,3,8
Brave Fencer Musashi,0,1,0.0,88.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.0,8.6,12,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,7
Hot Shots Golf: Out of Bounds,1,1,0.0,18331.0,91.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.0,8.3,66,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,2,7
Dance Dance Revolution Extreme 2,1,1,0.0,1182.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76.0,8.8,27,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,7
Rabbids Go Home,1,1,0.0,111784.0,524.0,193.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,7.0,57,25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,3,8
MechAssault,1,1,0.0,612926.0,6635.0,880.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.0,8.0,32,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,7
ModNation Racers,1,1,0.0,340996.0,2470.0,1586.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77.5,7.95,107,39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,3,7
Fantasy Life,1,1,0.0,13433.0,196.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73.0,8.3,51,84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,7
Tom Clancy's Rainbow Six 3: Black Arrow,1,1,0.0,4635.0,20.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.0,7.9,55,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,7
WWE 2K15,1,1,0.0,404791.0,3357.0,848.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59.0,5.300000000000001,69,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,3,8
Alien: Isolation,0,1,1.0,1205867.0,6808.0,7676.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.25,8.35,143,933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,3,0,3,8
Yakuza 3,0,1,0.0,587379.0,1720.0,783.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,8.2,77,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,2,7
Dragon Age II,0,1,0.0,957168.0,3915.0,3403.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.0,4.533333333333333,172,2965,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,3,8
Supercar Street Challenge,1,1,0.0,1056.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51.0,5.800000000000001,25,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,7
Pilotwings 64,0,1,0.0,139459.0,804.0,430.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,8.1,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,7
Crackdown 2,1,1,0.0,537844.0,2347.0,1633.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.0,6.0,91,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,7
Castlevania: Lords of Shadow,1,1,0.0,398222.0,1772.0,1512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,7.95,132,196,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,2,3,8
SOCOM: U.S. Navy SEALs Fireteam Bravo,1,1,0.0,46143.0,218.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,82.0,8.7,44,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,7
Worldwide Soccer Manager 2008,1,1,0.0,26940.0,372.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,86.0,7.3,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,2,7
Counter-Strike,1,0,0.0,150593.0,1227.0,1554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81.0,8.399999999999999,49,632,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,7
Sunset Overdrive,0,1,1.0,882370.0,11370.0,4298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0,7.8,89,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,2,7
Tom Clancy's Splinter Cell: Chaos Theory,1,1,0.0,113261.0,933.0,277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.0,7.949999999999999,58,95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,8
Pikmin 3,1,1,0.0,248350.0,4167.0,488.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.0,8.8,79,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,1,2,7
The Legend of Zelda: Tri Force Heroes,1,1,0.0,155215.0,1548.0,285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,7.4,74,47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,3,2,7
WWE SmackDown vs. Raw 2011,1,1,0.0,2114537.0,5792.0,1374.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.66666666666667,7.8,98,28,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,3,0,3,9
Lode Runner,0,1,0.0,583.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76.0,7.2,29,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7
F-Zero X,1,1,0.0,17628.0,308.0,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.0,8.8,13,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,7
Tales of Symphonia,1,1,0.0,75318.0,918.0,162.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86.0,8.9,60,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,7
Untold Legends: Brotherhood of the Blade,1,1,0.0,26310.0,99.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68.0,7.7,51,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,7
Star Ocean: The Second Story,0,1,0.0,341757.0,817.0,324.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80.0,8.4,13,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,7
Lightning Returns: Final Fantasy XIII,0,1,1.0,282448.0,2612.0,1324.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67.0,6.633333333333333,90,231,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,3,3,7
Yakuza 2,0,1,0.0,379511.0,3906.0,494.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,8.7,34,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,7
Skate 2,1,1,0.0,354069.0,1223.0,653.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84.0,8.149999999999999,120,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,3,8
Virtua Fighter 5,1,1,0.0,39766.0,241.0,65.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,7.3,47,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,2,7
NFL 2K1,1,1,0.0,912.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97.0,6.1,22,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,7
Namco Museum Battle Collection,1,1,0.0,3546.0,9.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.0,7.7,28,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,7
Empire: Total War,1,1,0.0,1339282.0,3230.0,1535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90.0,7.0,62,843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,6
Tiger Woods PGA Tour 10,1,1,0.0,3142.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83.0,7.333333333333333,133,33,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,3,2,3,8
Star Wars: Bounty Hunter,0,1,0.0,57423.0,1255.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65.0,8.1,32,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,7
Endless Ocean,1,1,0.0,39754.0,453.0,79.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,8.3,42,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,6
Sonic Free Riders,1,1,0.0,228327.0,641.0,1546.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0,2.5,52,44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,7
NASCAR Thunder 2004,1,1,1.0,3352.0,10.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83.66666666666667,7.899999999999999,38,60,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,7
MySims Agents,0,1,0.0,6771.0,184.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,8.5,28,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,8
Resident Evil: The Darkside Chronicles,1,1,0.0,427382.0,1355.0,693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.0,7.7,55,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,3,2,6
NCAA Football 13,1,1,0.0,236305.0,1357.0,527.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.5,4.85,29,35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,8
DiRT 3,1,1,0.0,618738.0,3051.0,1151.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,86.66666666666667,7.1000000000000005,156,183,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,3,8
Spore Creatures,1,1,0.0,113944.0,498.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65.0,6.8,20,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,6
Dragon Ball Z: Taiketsu,0,1,0.0,251.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,6.0,23,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,7
